Country/Territory,Code,1996,1998,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Equatorial Guinea,GNQ,-0.958404481,-1.432364464,-1.514751554,#N/A,-1.338886142,-1.242262483,-1.443030477,-1.434866905,-1.584831476,-1.666087627,-1.667328954,-1.69688344,-1.679617643,-1.633306384,-1.606107473,-1.541716576,-1.504542947,-1.417851329,-1.407992601,-1.438183069,-1.294380069,#N/A
Greece,GRC,0.83755517,0.778046727,0.625266254,#N/A,0.8249017,0.76126945,0.805215478,0.71530503,0.636947989,0.557945132,0.58529228,0.61948657,0.556039333,0.512197733,0.319800168,0.459202468,0.398586392,0.256060988,0.226677805,0.313373446,0.338260889,#N/A
Grenada,GRD,0.644922495,0.408449471,0.41024667,#N/A,0.434966177,0.30273062,0.18696174,0.327545911,0.30754897,0.234997183,0.190076455,0.213173762,0.175972864,0.227857649,0.267391056,0.227247208,-0.108672678,-0.196267366,-0.175016463,-0.175455093,-0.252952486,#N/A
Greenland,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.029812217,1.017366171,1.006677985,1.002491951,0.943659961,0.920352161,0.867789984,0.842882693,0.838375628,0.838082671,#N/A
Guatemala,GTM,-0.454697043,-0.417223603,-0.508263528,#N/A,-0.4976255,-0.488872647,-0.701010704,-0.720482945,-0.605148911,-0.550330222,-0.563434422,-0.714392006,-0.697995007,-0.697870016,-0.755443335,-0.70314014,-0.728890419,-0.711042702,-0.606393337,-0.640478551,-0.682006061,#N/A
French Guiana,GUF,0.901294231,0.948050857,0.920864999,#N/A,0.884188294,0.892434359,0.682676196,0.761682153,0.769911587,0.742445588,0.76356101,1.198829174,1.212755561,1.185758114,1.145516276,1.102965117,1.128373861,1.122616053,1.127856255,1.377156258,1.397862554,#N/A
Guam,GUM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.360777169,0.230502456,0.254496306,0.231906444,0.247795448,-0.016575171,-0.019744653,-0.022021646,-0.036726922,-0.033857491,0.441491038,0.487416625,0.265490621,0.285208642,0.272702605,#N/A
Guyana,GUY,-0.378730357,-0.047207683,-0.186071023,#N/A,-0.25311321,-0.124509238,-0.156695545,-0.507432938,-0.298116058,-0.038135491,-0.188867971,-0.179543689,-0.106227115,-0.081764929,-0.114775859,-0.115866743,-0.232317001,-0.335484952,-0.301524252,-0.291019052,-0.269483864,#N/A
"Hong Kong SAR, China",HKG,1.036225438,1.147522569,1.326269388,#N/A,1.386807323,1.653428078,1.756831408,1.614587426,1.914575458,1.870795369,1.856298327,1.741183877,1.680704951,1.650769472,1.834667206,1.745883346,1.832902789,1.909175634,1.84214437,1.902399302,1.903607011,#N/A
Honduras,HND,-0.743915081,-0.547731102,-0.524023354,#N/A,-0.590723991,-0.641815543,-0.624132335,-0.671269953,-0.64523834,-0.548668861,-0.617076755,-0.675417721,-0.641687334,-0.535384059,-0.698260009,-0.728645146,-0.809989631,-0.821568966,-0.726350367,-0.508080959,-0.620658517,#N/A
