Date,GPR_TURKEY,GPR_MEXICO,GPR_KOREA,GPR_RUSSIA,GPR_INDIA,GPR_BRAZIL,GPR_CHINA,GPR_INDONESIA,GPR_SAUDI_ARABIA,GPR_SOUTH_AFRICA,GPR_ARGENTINA,GPR_COLOMBIA,GPR_VENEZUELA,GPR_THAILAND,GPR_UKRAINE,GPR_ISRAEL,GPR_MALAYSIA,GPR_PHILIPPINES
11/1/1994,63.96410959,67.50074962,94.00058166,97.95279565,68.27082484,113.7947384,73.92432359,88.28729342,53.0148182,110.5955198,116.9193042,49.49859885,31.98847084,84.71614363,132.282186,71.81239451,105.7383265,91.00985707
12/1/1994,85.21462472,126.4276734,163.2257234,153.49704,79.24823455,89.24463521,71.04911243,46.40832609,65.27349989,107.345869,131.7188397,67.04540754,64.97418418,80.87744337,167.6181556,68.57703964,89.7101186,51.30501984
1/1/1995,74.71576339,83.75785033,81.14059598,122.3738266,75.61715366,109.6717406,82.73316958,43.07627011,67.08665267,106.1379557,115.6810731,58.85504131,44.02262873,72.67922661,104.0395418,69.46580221,77.24390731,68.48474731
2/1/1995,87.85260091,121.3149622,74.82952133,91.14131862,81.84856725,119.2084137,105.599569,71.10418533,74.67036123,92.99544603,156.2085008,84.54505205,46.9164239,78.15756028,170.6248485,60.69846193,82.86382007,102.0748853
3/1/1995,89.62025888,97.81587501,62.96974814,85.00741205,69.63624134,68.57369886,70.9726738,53.29307776,65.95507057,82.51509927,73.338137,56.56081932,57.11830254,59.38553534,93.49041617,62.82512337,59.41179552,49.97568809
4/1/1995,96.99753628,99.01924776,103.9766434,92.33693128,80.739724,103.480594,87.75842749,74.10361746,50.13421708,104.18031,158.6236741,46.90801797,27.64717837,111.875006,125.1675718,66.90797498,111.0696706,96.75008656
5/1/1995,91.660017,68.55916903,83.22015459,123.447355,88.79188626,96.12558737,86.13842296,48.86503951,69.89493115,64.54514432,118.2619182,46.70432311,16.38351311,91.1206627,123.0639152,67.24251486,94.34682136,86.13552136
6/1/1995,110.8221489,69.22774248,71.15984331,124.1398299,79.41077329,82.25380545,88.28231536,36.2122111,61.70365179,84.77501863,99.37891561,68.42084803,24.81157033,69.49371157,115.5820419,49.41707129,72.25564987,84.83536255
7/1/1995,93.60277115,74.34013007,70.11337503,96.21033693,67.44206458,64.7609147,92.91565698,60.62636747,52.42119836,80.7202382,76.94592464,34.24983694,24.81157033,84.96105539,124.0484265,67.11780273,89.60071601,70.77510951
8/1/1995,58.07205823,81.39965325,79.11022403,86.00313573,90.9428525,83.14786855,101.2178351,49.53557178,75.13705099,101.1195835,127.471588,85.43247529,46.9164239,83.8832602,72.92676454,67.1636314,107.6521423,87.13709719
9/1/1995,54.60967459,74.82704519,61.04993874,102.8606065,79.10073643,69.73692201,81.79298787,27.69393781,64.40318656,84.90547792,82.6923416,55.62300176,41.6194083,41.67405989,99.62316941,65.43979441,42.55169139,60.61711109
10/1/1995,60.34493722,89.7108573,94.00617693,96.35623628,84.05153076,102.7242095,89.02145201,48.61824638,45.16077106,97.18512365,108.7379534,55.70439333,50.97092967,49.97061685,79.9023681,58.30516586,46.90987207,49.18539981
11/1/1995,61.18306135,71.89034796,73.34937695,79.49594717,55.81346443,70.840598,76.37097031,45.04337532,77.72798378,105.1794856,78.29853957,57.09767952,41.13686444,42.00061973,78.05995913,73.06407153,71.56420824,45.66136097
12/1/1995,69.92349868,70.8610649,135.2037023,76.11400549,63.10957076,107.6299795,84.41444934,58.34189565,78.98504012,99.61458759,108.5911236,36.19585041,44.72699079,59.56603849,112.2688349,51.0834609,84.93940709,41.27546709
1/1/1996,122.6856165,71.80799934,98.2357727,121.4369935,68.60569006,98.46440945,88.70931968,47.80113299,86.83575716,77.17209587,107.5608473,69.29803839,54.61171037,44.94505481,100.0671229,65.64012361,39.55046098,65.35282289
2/1/1996,80.24008046,77.10168954,103.968743,89.96836079,75.36049926,71.88567871,121.5485559,53.88721889,77.66266615,78.38337243,93.94117835,56.50083966,60.26419631,68.80746689,110.4419751,61.33037104,84.93940709,67.77329781
3/1/1996,83.81241281,65.345813,120.4173205,81.99058382,79.55494681,56.94494224,172.6811098,63.89212024,92.8163571,98.59520754,141.5925007,49.02718362,19.72785409,100.6773154,66.10627577,90.94414883,97.53936531,95.26989293
4/1/1996,71.92131293,60.38878562,172.1312014,100.8092689,72.18615026,81.40582808,121.0892746,51.47814322,56.0814265,103.9498298,88.9152907,57.31009648,23.51930105,48.29352081,107.5041098,93.01118835,70.85963798,67.53125032
5/1/1996,66.05230152,61.39540666,115.2316496,89.97078353,67.79968932,74.02842491,98.0049752,44.1578568,52.42119836,86.78338732,77.32035737,36.88749086,31.98847084,53.07305799,96.56342605,75.22917371,57.62555853,53.92340544
6/1/1996,95.20476365,72.540909,80.48934863,98.27576231,73.63638452,66.33911804,82.8949609,52.44776579,108.534618,91.88494571,104.363438,65.43882559,40.95878277,77.45445612,121.4861727,88.83181958,72.13803351,47.29048491
7/1/1996,87.40437335,84.80800007,47.7941419,65.61301607,64.97473944,50.80382101,68.07776898,87.9758744,86.41098406,80.8836395,68.01212815,57.66265346,47.16866274,58.52830263,38.18863181,61.75728837,52.9770795,64.86144828
8/1/1996,112.4291986,83.00943757,85.13766967,94.20943226,74.89604612,79.65631686,71.91579204,79.55713044,76.0881529,85.46634179,107.07098,62.01430674,34.87031506,78.751162,57.93359749,64.57684286,61.19389839,76.15342948
9/1/1996,213.6618908,111.0747766,140.2267501,95.80496369,81.05984574,87.88762774,100.2265088,42.0435369,159.7267359,107.9022169,119.2273216,91.35143198,30.71908708,78.56301929,127.0987976,100.9451797,64.09822214,64.8893277
10/1/1996,85.50139206,82.23806068,84.89985495,93.38048063,48.59284141,52.17862548,81.83807198,52.50770609,57.74078795,100.0803354,74.17989467,75.39017363,34.87031506,47.85647537,78.82525285,78.05698337,40.06138884,35.44559886
11/1/1996,57.66679345,73.32290472,99.61352705,89.86798377,63.85873406,77.14839684,91.49282866,44.3398407,73.1147287,90.65329258,91.44515671,89.29951302,34.68284025,78.42027476,79.57144715,57.71313651,73.65672895,87.92211608
12/1/1996,44.10559148,101.9066768,105.8619708,87.75239131,77.95101643,92.70594648,83.87336952,34.20697465,67.00909584,86.30953107,77.39828164,100.322357,66.40743825,60.69601754,121.8208453,58.83902102,75.46204094,35.24646628
1/1/1997,100.772101,60.9644841,95.90220262,88.31088653,72.63200589,62.38663348,80.98770892,57.34459829,64.67265596,80.38589402,82.14526759,92.13489195,25.29807171,61.83863835,69.37831458,80.06826466,99.12968105,51.36502571
2/1/1997,104.9865864,89.34656009,134.3717709,105.5363266,78.54245054,73.25014215,131.296252,39.77856522,79.40118891,98.87868177,117.7994495,81.69802868,38.10722195,46.953523,136.7376835,52.02042946,71.60119233,52.86969942
3/1/1997,108.3895726,89.27929044,83.73043546,93.50073505,75.54214695,53.58741791,89.36005278,41.05830458,69.66690854,114.5361048,105.6092826,71.93294479,50.00781618,70.01510062,117.3297542,99.29298975,54.03389383,62.09770145
4/1/1997,96.37124689,66.67885653,112.6342855,82.93570923,70.4210543,91.49086382,86.45599039,39.87150579,60.45064442,134.2039208,93.41171922,60.2675623,64.34076507,62.00672888,92.95000914,75.04016699,44.60487172,66.60160295
5/1/1997,95.30215983,88.26537167,79.57972091,92.27485498,68.38992495,59.77676851,80.75423375,60.85840348,67.02594076,132.5304405,85.45523866,54.35234495,26.8792012,54.39424523,102.0974704,55.62781147,70.24406197,46.03469286
6/1/1997,118.9352968,77.09979347,79.09394621,69.63116579,77.15559789,68.30302434,107.9362403,63.5568137,60.28608788,75.80108647,53.09718776,63.4155962,19.54850996,59.82059421,70.98068515,53.20990318,70.2079189,38.87156752
7/1/1997,101.9250999,81.0600352,81.51479011,84.85016995,69.01263321,67.47688969,94.36180472,68.98960663,62.7518228,70.92873002,81.61455378,59.00924666,20.97888874,115.3697699,136.6049285,73.48908728,131.8879649,73.78031587
8/1/1997,76.47882668,78.34126808,109.0004845,75.59892696,92.89098283,88.99592065,99.90505825,53.15313704,53.39962705,92.31224931,99.35610135,69.00315312,31.76632869,101.7848909,62.08629954,92.99649882,81.81027233,61.10913309
9/1/1997,56.42949017,67.17958442,88.2909167,68.24711526,57.58267618,57.9740677,80.74602015,40.73631559,75.05634524,66.25677774,65.22714876,61.22998483,25.18411644,64.39286893,84.67218094,78.11671693,62.82867109,51.78902946
10/1/1997,62.69545163,65.40798484,59.33837583,75.89703542,63.13388107,92.50152322,91.85358464,48.13206392,59.40099731,75.7258422,128.5154863,78.33691296,66.67708824,70.50218883,51.47012804,59.52815227,83.38857656,60.73191622
11/1/1997,98.27086301,85.24514173,105.4397294,114.9645549,87.96307358,97.02754721,120.896809,67.496608,120.9941523,89.85402921,138.716403,56.34813469,37.19500274,103.4154441,66.49769451,72.92791563,82.72107447,62.20551981
12/1/1997,73.24853219,103.5704868,102.5769647,86.41946119,72.83947437,73.91470997,97.52878955,57.76644448,56.35278824,106.8944763,79.08331144,47.15591707,55.74945433,94.53558448,89.41170682,62.19514003,92.03529382,73.16855489
1/1/1998,80.35984177,97.42443535,79.92515929,92.37567748,74.4504779,79.92272595,91.31117196,76.46753314,86.63372811,72.21057454,97.87317446,62.42158633,35.62687022,93.32012697,62.98755227,62.72278478,88.89605218,52.97321327
2/1/1998,169.1239094,84.84920457,86.70093197,116.652342,101.1256429,89.99113882,114.2467731,82.07535145,190.0184108,100.3465709,125.4385944,72.90952414,44.93239603,68.59119584,55.96974672,115.5369671,82.08081232,61.16587324
3/1/1998,119.8312313,88.18135742,83.69709997,108.7617517,78.03096619,75.37439627,94.8052535,80.09467862,54.30446204,113.6024834,99.05986968,69.9091322,32.58084993,76.15780477,77.82546659,58.21083393,80.88380048,62.81260716
4/1/1998,82.319028,80.24854229,71.71766412,88.28346368,81.63597357,85.33168978,96.13787319,69.44393589,55.11984435,94.71120856,91.35990111,62.14447376,52.93135005,102.6939337,83.69170779,70.10193593,61.97687622,67.67929879
5/1/1998,89.19130721,95.46609456,100.1619643,112.2590293,183.7259084,91.43159848,160.2426825,157.4362569,37.06065723,91.28527554,119.8452483,82.3514085,51.29242063,132.6255034,95.71637845,70.21169447,169.0756733,144.5592396
6/1/1998,94.19882653,78.94029143,81.23892655,102.8209838,140.9618966,68.12674737,129.5044855,84.7534295,34.79760509,76.78613382,103.8149165,60.0036518,32.70473149,57.58410739,77.6991778,56.5121419,91.60927431,57.93812267
7/1/1998,72.85530156,82.51946904,78.23834474,90.1585428,119.663677,57.20075959,109.7157808,109.0683669,64.95600361,93.92245472,76.35546396,68.63805707,65.88263782,93.44813812,105.6180728,58.16162036,69.42579413,84.23252728
8/1/1998,75.49580835,81.72067295,73.88980681,86.83537976,118.8137598,120.1937526,110.3353967,93.36561327,128.9646119,136.0177018,101.7469188,108.1049399,84.14358635,111.8121337,90.81926142,83.11164448,89.11769328,86.62149307
9/1/1998,85.28547945,88.11575316,107.8410483,92.78810965,99.09777344,89.27204824,109.3471104,88.18088046,94.21426855,137.4337866,93.20865026,63.11071353,59.88277735,83.3343705,84.23041304,67.65139693,81.47645018,60.02192797
10/1/1998,121.0408578,85.59066344,95.67695567,95.58281124,83.56821989,101.8833263,96.93118045,81.38993123,62.23837357,122.2638882,175.3129896,87.38641525,32.54562739,77.60509519,107.0725589,89.10952274,85.9593076,65.68796557
11/1/1998,120.9180029,82.4841187,101.7774799,100.0891292,83.90852145,91.3354559,115.474671,136.3741811,125.1652036,95.38691279,90.60452765,86.00994156,77.62188833,81.46995212,78.7609057,82.4040052,135.104419,73.02918622
12/1/1998,98.17955379,95.37313691,94.67447585,113.8940128,103.1032111,104.7044866,122.6620081,113.0072876,101.0246064,97.0603674,173.9390634,103.2323719,111.6665762,65.56449202,92.06308157,83.67957405,120.0199451,73.31091572
1/1/1999,106.4943662,86.08915303,90.02855708,92.71595941,92.98192991,83.42127882,101.2640709,112.0240994,97.77811725,117.5923682,99.08314503,121.9228645,75.89421514,74.02609228,99.5892955,62.04502579,74.60451774,56.96121528
2/1/1999,199.6597923,98.41435168,100.9293342,120.5196777,120.7252057,102.2218785,116.128991,116.9248735,110.1633454,113.8667934,116.6003571,92.79393981,68.69129194,81.52103046,153.1462055,89.54613569,81.05084074,110.0679122
3/1/1999,188.443829,104.2979171,121.6889205,141.8895809,91.29949114,120.8162131,137.9827142,127.3507797,72.05950944,115.8214262,160.0752856,96.52226775,49.55507052,83.67886629,125.7339409,72.25496674,122.3120885,104.5645166
4/1/1999,245.816731,85.96218405,79.27957314,186.259372,105.8699456,86.23539462,141.3321967,153.3932987,78.20386939,98.15621025,126.4096904,92.09464079,111.817477,81.6551111,201.0043948,60.03404715,98.36585528,78.54611578
5/1/1999,168.5420181,90.52858633,108.9395988,187.4109118,108.9575546,89.3320261,197.1191061,123.7555362,99.53219741,96.50717359,102.135293,124.5448616,65.65911742,98.04406845,197.2780319,69.42167043,122.966673,120.2954616
6/1/1999,162.4029647,76.48214664,128.201491,156.6486339,127.428063,70.50326182,142.8465852,136.025398,46.00227611,99.37999192,79.64578165,84.60119086,57.66264391,63.18550264,108.4785622,67.83104896,110.1112014,79.5599583
7/1/1999,119.9350077,74.74629181,110.5190876,113.367136,138.272313,65.98382196,128.8015771,114.4205281,83.39980993,95.30475352,89.67525045,106.1744945,68.66619465,63.5757556,118.8203319,70.59336743,75.55866327,69.28973993
8/1/1999,107.913431,76.11118279,121.3023435,114.989391,124.993351,85.66328962,141.5422605,161.0546787,67.23409586,94.71794516,108.7762684,123.2466741,133.3657927,84.64410609,96.31089012,73.90667233,81.08562651,66.04074734
9/1/1999,86.16041598,96.45467963,111.5597051,113.167972,103.2675853,86.07149262,123.9426941,275.9379883,87.16220737,101.1093696,121.6488585,148.1321334,104.9446324,174.2725263,95.71637845,67.32839291,198.8329186,171.1055727
10/1/1999,84.25208448,77.50277876,112.381724,118.6046218,157.8427221,77.58992988,114.9749078,161.412578,80.01608027,87.59307117,101.6001508,109.6492962,77.41209944,96.72757566,85.71615981,57.65886873,96.14733321,75.73598167
11/1/1999,124.5909613,87.13981571,78.55108778,128.5896171,103.7238677,74.55027684,114.1216343,150.3425773,79.99121898,87.50289244,101.6104457,104.1827652,76.45639451,84.22739665,98.20713923,57.75140312,104.2657339,88.61399714
12/1/1999,102.6900999,124.1174071,86.21809695,129.646518,129.2042217,107.5148077,132.5658246,159.7044473,98.91992707,130.2428805,144.1209382,147.5718227,127.5734564,80.82845643,87.27081565,83.04852433,114.9329635,90.44610088
1/1/2000,82.11766291,93.61347481,74.49546096,111.1378398,119.414323,84.88107688,103.7854301,139.4099948,67.28691133,100.0935039,84.23379108,93.69525573,90.33375379,80.39887862,124.1725991,61.82209427,77.74876945,88.61399714
2/1/2000,103.8258011,91.03096472,66.85490087,104.8189999,88.4550541,67.45995555,119.4049195,161.0813328,71.36569321,109.8460974,77.29066445,92.11949764,68.89426326,65.4878084,64.95039967,95.95364439,70.61585482,76.00504513
3/1/2000,84.30967305,81.58452233,76.28335203,110.7685701,136.8206417,70.92543704,142.6361668,92.5051869,64.82138907,134.3135951,89.52967374,94.10056211,80.53051514,48.75659716,88.58856304,66.32357378,69.64226268,67.33321147
4/1/2000,76.97223847,85.98457991,110.7414187,93.36023644,86.50048275,102.7304912,121.0408303,90.21942627,52.21879991,152.6744777,76.34514565,112.3168207,94.9841711,88.8763114,90.86997955,63.92096722,135.9205106,105.5238241
5/1/2000,65.40728162,94.13750413,54.93520026,99.32714428,124.7216263,77.17641005,98.18088897,95.12265596,64.40318656,144.8282969,56.67677346,101.3141534,66.66041896,49.97061685,71.07651865,101.5995911,102.8187808,107.0958736
6/1/2000,54.14106475,74.5823745,149.2197866,102.2309064,85.17213196,79.63938132,95.92661481,94.84773499,37.27036259,107.2597706,91.71332432,99.99429177,52.44722184,48.6042328,93.00376854,67.52987603,126.89566,75.67168967
7/1/2000,47.10808479,87.87724716,108.105041,93.3383403,87.64999082,52.70099215,102.3039741,102.8710577,52.92183854,91.28611302,55.66050028,97.27050239,80.01250588,77.25849292,83.07459262,76.98484477,119.5533842,74.24699406
8/1/2000,70.27575812,85.38582371,101.8860637,118.0917213,101.8765759,78.36087725,92.19707349,133.7001775,61.39152676,108.4792341,90.34446873,127.4822404,78.07374132,53.83853479,80.82716403,54.33738574,74.56234447,102.6972931
9/1/2000,61.58824718,84.25391915,71.23987527,69.08164761,97.43877053,57.63770309,83.58018245,132.7842533,71.47370346,93.75149123,77.45825706,117.8996828,80.2457785,58.85053052,44.98419875,61.13694979,86.78932404,153.2657983
10/1/2000,84.9906961,80.7096512,127.0711488,120.5378302,100.2820318,76.38744907,108.7863307,103.4496872,134.048493,102.585149,74.96736701,129.6058719,72.50175342,63.34457103,95.20452616,157.3753369,83.07402763,99.81158405
11/1/2000,72.00528411,95.29167087,72.88764526,80.7749794,80.81452315,95.78239187,90.65101187,96.96713959,77.16510832,80.80596013,67.38478982,108.4335263,81.91756555,81.4430199,53.42309495,125.6806625,92.57246479,87.84552887
12/1/2000,76.05525164,106.2425759,88.00500052,106.7955764,96.86430159,77.65219396,104.8141176,120.1951091,90.11145445,104.9885657,87.99270264,130.4593208,91.97969426,69.83138753,88.87949428,106.4820227,63.9184595,88.2687478
1/1/2001,87.19205504,92.37030189,72.50596794,90.48246571,83.86660749,87.59834749,116.7411308,89.07557283,53.23650502,96.73812182,62.90170445,128.696357,86.01344383,86.05890671,81.46074762,105.6757951,85.68231735,166.8582712
2/1/2001,100.3358582,102.807629,56.22298941,118.252202,92.05026472,101.2354529,108.8819839,125.7226766,104.6836248,92.95095668,109.3930013,131.9722643,59.50615611,60.95233518,126.6401315,111.5171805,64.39315261,96.25975358
3/1/2001,82.14196472,87.55935679,116.9990062,97.36193153,77.80139835,76.91264925,110.8660241,91.68012174,88.05123162,99.18284588,112.6545334,109.2422565,45.64959309,86.21335076,80.52890881,102.3639334,99.96270358,97.09562258
4/1/2001,87.13543682,98.52030116,103.465918,108.8035856,90.85681385,96.54500717,184.436789,73.23250501,66.05455032,87.91863512,103.2544306,128.696357,93.05548016,54.20108385,91.00901558,108.1252923,65.39616122,103.2533628
5/1/2001,76.6031825,57.43484836,105.4924229,94.82114543,79.32393061,82.5084612,117.1233146,118.3997294,55.46685924,93.23187513,76.03439204,112.4935782,67.90535039,80.51148209,83.97757732,108.5807622,86.56564021,144.4261279
6/1/2001,73.69465367,74.07809387,70.85767837,102.1365025,89.08687592,84.76811392,108.9433468,91.34337198,69.26380441,100.2703235,85.52841806,102.4890989,89.43875796,73.61129608,100.550539,107.3189952,72.13803351,100.8955862
7/1/2001,61.40554521,79.9101797,95.59021526,98.64408981,90.6747283,81.84046975,108.3133467,133.4037248,60.27036175,113.0953718,100.2657325,82.81668895,60.26419631,60.34077329,97.52234786,107.9652518,47.3926762,88.18694173
8/1/2001,82.26293963,79.79686347,87.48090829,87.19358488,71.00488625,90.7346326,101.1229892,94.37659591,69.71478957,137.3986109,102.1099765,93.44176985,46.37979814,69.6418858,127.0571395,122.1827401,66.93154935,67.0285363
9/1/2001,136.5590586,147.9631578,119.4340184,176.3691861,212.2491209,142.5732628,172.9432941,163.472025,166.0817469,159.676141,173.58696,125.4789481,90.17538466,144.3771303,81.59428983,146.1678433,196.5558778,164.5922947
10/1/2001,163.9625274,164.7957967,131.1354283,171.7728989,246.5618949,134.2110285,185.8710073,193.4684763,166.9607257,144.3584731,149.8286981,160.8704463,103.6306552,120.9005694,100.6738004,157.8997688,278.8814556,161.8260376
11/1/2001,129.667204,130.1640572,80.72814893,139.4178932,151.4476891,144.191912,126.0346213,139.1713683,131.4932317,106.4643086,132.1272449,106.0162613,79.80628809,89.2877758,91.64334107,131.577306,130.8454901,133.6762286
12/1/2001,101.408389,121.9010248,80.11775991,129.2114419,201.6211041,121.557348,139.9786297,109.3910544,114.2637181,112.4188172,149.9782598,148.1747245,90.01406912,81.37620073,107.4226981,140.5499859,130.9671785,142.7633622
1/1/2002,92.86282829,87.77294471,68.14553602,90.56260961,218.3612069,125.1862795,125.8084484,124.5242042,114.1950775,101.7950195,136.7626509,171.4497231,98.13614396,71.31182298,64.77048166,117.4619294,125.0597228,171.4172404
2/1/2002,100.7128582,90.68429425,132.741528,66.55242433,123.0247334,135.8975916,110.0912173,85.420903,129.757475,116.2975573,130.2938371,167.4945235,124.7381112,56.78208784,59.76859831,125.5901928,103.0865381,135.3865642
3/1/2002,126.7363414,106.9756665,95.74145886,106.2216154,121.3770152,123.0056908,95.09932417,82.70114075,161.2870097,154.5672325,136.3306172,151.5932549,95.83019557,81.67012399,73.15901538,157.9048056,76.18125394,138.7080323
4/1/2002,119.1459616,95.90575056,76.12674843,115.5597086,107.1034291,104.2535456,87.90322607,122.4459538,165.5505109,99.40083016,137.1363537,157.5873759,222.5723505,81.4430199,47.85818923,168.7119446,127.4948041,97.01862368
5/1/2002,76.87923939,80.37371579,61.37628092,135.2697732,224.7391065,90.49929695,90.42158647,106.8967958,121.4747604,103.9932508,81.96245935,120.3933662,137.176613,56.1324072,111.9701031,130.4212931,86.07899475,96.88086205
6/1/2002,45.91782648,69.72222636,38.70359487,108.5275848,230.5359848,55.5934328,92.5952127,77.71410811,83.21760061,88.57881909,62.90023999,86.64203562,107.5168048,65.22374466,101.8259345,125.4974401,87.1044305,109.8091319
7/1/2002,104.885248,97.60936134,80.24857577,101.3124133,124.6264916,83.29499286,98.7499768,102.9562864,103.2345196,114.6195682,122.2375442,112.1968241,124.1431148,85.51672574,114.8596541,110.977894,112.5070429,114.9468091
8/1/2002,109.7240087,91.85666557,82.98228563,103.917516,94.29460444,95.00439535,106.1462251,107.3527117,124.5128273,97.01079622,119.922326,124.2069492,129.8316133,44.15145792,98.57358378,115.4764709,73.8121229,80.86824128
9/1/2002,137.8642895,127.4781959,116.0175212,144.4654173,136.6532945,134.4784438,137.6140216,148.0986582,157.7527509,137.4595045,128.052566,127.1075131,128.5767975,98.41670641,104.7249788,135.300814,177.4337989,143.4722437
10/1/2002,124.7800219,135.9083407,174.791222,164.9531887,138.157086,171.4586367,131.655866,203.2678926,136.298823,121.8355363,118.2082847,160.4919276,131.4094281,117.4530605,70.19201087,118.9486469,258.6376786,191.437562
11/1/2002,120.3120151,94.71682414,119.6714232,115.7551544,102.4456529,132.1499155,97.01918758,98.80482329,128.9386179,94.36999474,109.1162322,108.7790637,162.4698383,93.83007302,114.2582947,112.5962335,126.0066264,112.7275458
12/1/2002,110.7003869,92.3749336,246.4788091,122.6164255,122.3255586,162.7167038,129.3979062,151.8605225,139.6293153,120.6451296,167.4346194,143.4481133,233.4842313,117.4658941,87.32020491,112.8843261,129.4517011,126.0560378
1/1/2003,179.7252427,150.8119241,271.3203105,152.3031563,125.2150847,221.4067701,163.8289093,136.9248571,152.0960863,141.1963401,145.3606882,108.2683638,202.8739709,144.2901562,117.8047735,120.6020203,143.8715547,150.8959488
2/1/2003,236.3540244,145.3947814,255.5406517,177.617728,107.9002534,134.1094654,206.6961081,131.5982609,168.4391033,110.6863396,115.8810246,131.8684503,198.8145295,97.27916266,94.72961167,133.4309746,124.9533795,150.5095315
3/1/2003,251.866392,198.5542944,256.9843419,189.4836368,139.0862743,176.5154657,183.2895959,173.8470628,194.2119439,141.7673346,170.3829759,153.7948167,191.6004598,123.1078236,83.17423231,153.2449698,174.208861,195.1681032
4/1/2003,190.006788,158.2747177,197.2253931,165.3764074,136.1137558,129.3700629,165.6335575,151.3586916,162.4286249,149.007076,191.3688334,111.5368427,178.8935071,152.1628489,155.7419039,134.3383264,163.3536863,136.327394
5/1/2003,111.9733835,94.9222001,118.495704,137.4231749,114.3478048,113.3866891,116.7353903,126.2204473,132.7393921,112.1305439,142.574023,80.57511047,116.8660922,107.8066449,84.67218094,119.9616951,130.1839861,111.6536364
6/1/2003,68.68292048,92.22885628,138.8146593,120.0352065,118.504972,110.6845403,114.746503,104.9562819,111.971967,97.86157326,103.907418,81.61232395,114.6845918,129.7499092,56.18135257,133.9475196,150.6164502,96.17962614
7/1/2003,111.9625252,65.96996637,148.0712249,82.14642459,96.07408187,97.45161718,96.86640145,111.8585217,88.25621862,141.7888636,138.7457983,102.5298778,115.0498293,101.0107155,80.32143647,102.0689493,91.14246503,113.148171
8/1/2003,111.5751002,77.00298284,106.4576203,95.76354348,109.1438257,86.51881759,98.60203583,153.1474761,108.7603482,71.72731347,107.0480281,103.2957602,93.56424233,96.69534173,45.33933716,113.4929891,102.107826,139.3047014
9/1/2003,89.82194113,110.4783599,89.99819962,95.98659196,130.9426567,88.86965775,79.41328478,102.4086466,99.3781228,96.38398853,113.3356112,87.81633772,98.77141875,76.51917719,51.5395884,107.2230093,110.9718119,95.42009122
10/1/2003,77.00046445,101.4406516,103.0754806,88.93133773,88.24178302,113.4692385,83.81809705,121.0284006,108.6905164,72.61110028,84.98863439,108.945926,87.35740389,125.0221797,100.2131211,105.3768377,141.3794759,115.8609603
11/1/2003,141.6263889,97.61766842,85.62696663,98.13355656,92.72983367,116.556962,79.96576584,98.53545354,131.7985566,70.27999164,104.588845,88.77230465,73.96060456,101.6950102,97.94234074,90.21554383,99.96270358,123.0170784
12/1/2003,88.83309869,88.36159879,104.7387852,102.3011024,95.40671412,106.2972255,99.52759374,84.01232974,104.7829623,100.851788,79.78123366,76.84297044,102.6612071,77.49002239,75.4792013,88.98054254,66.64180239,102.777089
1/1/2004,120.5797559,147.6383021,81.36023041,86.82660851,106.8915787,147.0068012,88.5931051,80.71572943,106.1188869,91.15555417,135.8062687,82.57396316,80.92662726,77.26720006,77.14454383,83.96682899,73.65672895,95.98695862
2/1/2004,84.32358554,91.07121148,90.8697108,92.436406,94.1019307,80.11734297,80.13176222,68.6375243,90.46601457,118.3191647,73.4201006,89.09747793,78.42402231,78.97558241,110.8989764,84.37185594,81.24309617,77.5372475
3/1/2004,108.8682321,84.57280887,101.7207098,85.82741924,82.13135485,109.8389231,92.6280856,81.08218725,115.2311916,100.6529406,145.1080679,95.03730979,138.2358919,77.76677247,91.09558777,106.0455431,87.95601013,98.29064563
4/1/2004,105.8977689,100.5478063,110.9318547,92.713751,77.37455041,114.2036307,80.48933183,90.78713354,126.3079736,115.4110429,105.3320082,90.72038281,83.08116733,129.3734686,131.6100204,108.6535294,111.958228,113.3113583
5/1/2004,122.3661227,97.96378653,113.3913211,107.3775319,91.02064792,113.3685408,99.11632081,89.84208266,114.7243308,96.07531631,86.07222699,109.7083699,130.9750167,94.93055604,81.51330294,103.5926844,110.4850934,123.5762469
6/1/2004,132.8057499,84.06619884,118.8155453,76.33065149,76.68237421,92.87040037,90.83038046,108.5807502,122.2361785,93.57985354,73.81804153,62.3982337,100.7970045,78.56301929,61.90041241,95.26237881,109.0045562,100.0029773
7/1/2004,86.3202881,96.43561093,98.26382003,69.70601323,86.91231438,69.81876413,88.43348196,108.2633115,103.6584622,106.0265383,61.34877776,71.5596123,72.05314666,68.78633438,81.03595231,94.01894895,113.0582543,184.9608195
8/1/2004,76.45136571,90.5246388,76.04529718,78.68040497,90.36182226,58.91150931,77.84659784,74.44668977,108.3418092,106.6494639,76.20187538,95.20004491,137.4728908,60.31771826,36.41891473,76.89149661,82.72775469,96.95982451
9/1/2004,98.9627659,89.60047813,87.60542822,137.1566788,86.54355511,94.00434909,89.21966102,100.0880028,94.97244101,105.6283648,101.4644536,90.69206366,78.91141635,63.33102429,88.60601891,94.71772302,73.33508385,84.06167023
10/1/2004,95.44119767,105.5532887,97.84478455,82.34555333,73.98740542,124.2435103,83.83518124,86.2445414,103.7822434,117.333259,83.39798292,113.7111647,73.72580899,116.3592606,100.168303,105.177811,122.7612149,96.44300077
