Date,MSCI China Gross Index USD
2/28/2016,-0.01360493825738217
3/6/2016,0.026199170018322622
3/13/2016,-0.013293708233680845
3/20/2016,0.0033866136707794954
3/27/2016,-0.0078068068965557276
4/3/2016,0.005915052092790886
4/10/2016,0.0008263373700211201
4/17/2016,0.015299375327143285
4/24/2016,-0.008559381319737353
5/1/2016,-0.0071055492839588565
5/8/2016,-0.023973760592466028
5/15/2016,-0.012020510117967065
5/22/2016,0.0007862028086701732
5/29/2016,0.012665217418217809
6/5/2016,0.0018658360034261247
6/12/2016,-0.0009107263844572661
6/19/2016,0.0004776088730989122
6/26/2016,0.028553715116844073
7/3/2016,-0.015088294352854586
7/10/2016,-0.019173388615306784
7/17/2016,0.008116536145231062
7/24/2016,-0.0005138447431938243
7/31/2016,-0.02122100986262033
8/7/2016,0.0019661908125433556
8/14/2016,0.022273307003857847
8/21/2016,0.00894134675590385
8/28/2016,-0.005828509244584553
9/4/2016,0.008585552951741151
9/11/2016,0.032912824549655675
9/18/2016,0.01578290861546486
9/25/2016,0.004745192206190652
10/2/2016,-0.013441505320929652
10/9/2016,0.0155998735751074
10/16/2016,-0.018450107658077856
10/23/2016,0.007448360123172012
10/30/2016,-0.020699718887561835
11/6/2016,-0.0009448003260476829
11/13/2016,-0.0336050650959411
11/20/2016,0.012174241202212981
11/27/2016,0.008882388348934567
12/4/2016,-0.014563034269835268
12/11/2016,-0.014545373844519403
12/18/2016,-0.01978729452072712
12/25/2016,-0.0160765466768204
1/1/2017,0.02915099091121139
1/8/2017,0.012305438397570161
1/15/2017,0.01010332722841836
1/22/2017,0.004889908773118478
1/29/2017,0.004320354448907304
2/5/2017,-0.01187329243725515
2/12/2017,0.006200808240442302
2/19/2017,-0.0023970731418863967
2/26/2017,-0.005593037163283815
3/5/2017,-0.016417057433568378
3/12/2017,-0.001061741881446976
3/19/2017,0.013073628702733433
3/26/2017,-0.0017563898953896033
4/2/2017,-0.012091599200886979
4/9/2017,0.003959498248650454
4/16/2017,0.005023830738632825
4/23/2017,0.0027381556892538796
4/30/2017,0.006471883271472369
5/7/2017,-0.023661208949276067
5/14/2017,0.028952825468769868
5/21/2017,0.00859293607919803
5/28/2017,0.0042713709506521525
6/4/2017,-0.010464325400604726
6/11/2017,0.017105716544419093
6/18/2017,-0.014150616493010868
6/25/2017,0.012264315409900532
7/2/2017,-0.0066922595508962825
7/9/2017,-0.007974701775753669
7/16/2017,0.0316490546684982
7/23/2017,0.008950663407286544
7/30/2017,0.004279425431809029
8/6/2017,-0.003964972508171783
8/13/2017,-0.01604525153896024
8/20/2017,0.01655215209083787
8/27/2017,0.017193568269489003
9/3/2017,0.0025982545939915542
9/10/2017,0.00045243391852422415
9/17/2017,0.004456937349804307
9/24/2017,-0.008017000985264781
10/1/2017,0.00100057937105452
10/8/2017,0.035348031019721525
10/15/2017,-0.004409853233105693
10/22/2017,-0.013918767613178869
10/29/2017,-0.00813728862331396
11/5/2017,0.010543378257324803
11/12/2017,0.01649097104708224
11/19/2017,0.004617429716584726
11/26/2017,0.0029880162307501785
12/3/2017,-0.04677101099250827
12/10/2017,-0.005082044317725381
12/17/2017,-0.017833315400020693
12/24/2017,0.023996111478839927
12/31/2017,-9.570443214732523e-05
1/7/2018,0.030631984816859158
1/14/2018,-0.0043285340924855125
1/21/2018,0.020258320287292294
1/28/2018,0.02359226158304574
2/4/2018,-0.0034689040911770534
2/11/2018,-0.06286426582929765
2/18/2018,0.03393062731019595
2/25/2018,0.02154643164593707
3/4/2018,-0.01639340199501478
3/11/2018,0.021995077106420232
3/18/2018,0.01574203079780626
3/25/2018,-0.02112302061078294
4/1/2018,-0.022387793400323586
4/8/2018,-0.015067731298053534
4/15/2018,-0.004734446915425376
4/22/2018,-0.00270926968851077
4/29/2018,0.0056059497509129514
5/6/2018,-0.014891757132963701
5/13/2018,0.012400135659574943
5/20/2018,-0.006799577238359259
5/27/2018,-0.000600703865440421
6/3/2018,0.0008037378150405868
6/10/2018,-0.007602904349663441
6/17/2018,-0.010789635518755291
6/24/2018,-0.032024495805116696
7/1/2018,-0.01246405797093442
7/8/2018,-0.033482785245775734
7/15/2018,-0.008792616243692932
7/22/2018,-0.01952557508482151
7/29/2018,0.00818399021766556
8/5/2018,-0.0443818971601944
8/12/2018,0.02941855758530772
8/19/2018,-0.046877950240705
8/26/2018,0.0027314125868794447
9/2/2018,-0.02134106010349214
9/9/2018,-0.019686445054209196
9/16/2018,0.013699715871170918
9/23/2018,0.04009038278678417
9/30/2018,0.006203938768131195
10/7/2018,-0.03603263203199719
10/14/2018,0.018649582748742788
10/21/2018,-0.0023969531929305603
10/28/2018,-0.015583093889221291
11/4/2018,0.06660696149763357
11/11/2018,-0.03141078219276872
11/18/2018,0.030210538986474418
11/25/2018,-0.0024261769878488743
12/2/2018,-0.0015489624918438494
12/9/2018,-0.0007833786030405331
12/16/2018,0.014446647509400709
12/23/2018,0.009151790128027535
12/30/2018,-0.02765001173493992
1/6/2019,-0.01595933214216061
1/13/2019,0.01323071070171487
1/20/2019,0.01498677191453734
1/27/2019,0.008747627691478396
2/3/2019,0.006204503836923428
2/10/2019,0.0035195869193110495
2/17/2019,-0.035518014363329034
2/24/2019,0.02158004189924962
3/3/2019,-0.012881442763012575
3/10/2019,-0.01888711310747594
3/17/2019,-0.0031109509024682142
3/24/2019,-0.003950730427765986
3/31/2019,0.00929004182179352
4/7/2019,0.009008937541697626
4/14/2019,-0.0057252536188612925
4/21/2019,0.008966528842091762
4/28/2019,-0.02343766867091756
5/5/2019,0.004735550681394364
5/12/2019,-0.011082827261331859
5/19/2019,-0.04472069524529489
5/26/2019,-0.015480547565969529
6/2/2019,0.01894188541636412
6/9/2019,-0.04055131872324766
6/16/2019,-0.004387269185816965
6/23/2019,0.027234314942093055
6/30/2019,0.0027519245118322235
7/7/2019,-0.002770172955957113
7/14/2019,-0.00622569472241794
7/21/2019,0.010864110996693961
7/28/2019,0.004712118606942126
8/4/2019,-0.022971973724837016
8/11/2019,-0.016696915404161662
8/18/2019,0.01875113445107221
8/25/2019,0.005122223931316325
9/1/2019,0.003624720691847887
9/8/2019,0.010344917791700745
9/15/2019,0.007771632963351884
9/22/2019,-0.017172739951883238
9/29/2019,-0.02013610151628904
10/6/2019,0.014122619612220694
10/13/2019,0.012994725502710918
10/20/2019,-0.009358450605992871
10/27/2019,-0.008044359954103217
