Date,MSCI World Gross Index USD,MSCI China Gross Index USD,MSCI United States Gross Index USD,MSCI Canada Gross Index USD,MSCI Japan Gross Index USD,MSCI India Gross Index USD,MSCI Malaysia Gross Index USD,MSCI Indonesia Gross Index USD,MSCI Taiwan Gross Index USD,MSCI Korea Gross Index USD,MSCI Thailand Gross Index USD,MSCI Australia Gross Index USD,MSCI United Kingdom Gross Index USD,MSCI Brazil Gross Index USD,MSCI Hong Kong Gross Index USD,MSCI Greece Gross Index USD,MSCI Philippines Gross Index USD,MSCI Russia Gross Index USD,MSCI Peru Gross Index USD,MSCI Poland Gross Index USD,MSCI New Zealand Gross Index USD,MSCI Germany Gross Index USD,MSCI Chile Gross Index USD,MSCI Singapore Gross Index USD,MSCI Hungary Gross Index USD,MSCI Czech Republic Gross Index USD,MSCI Spain Gross Index USD,MSCI United Arab Emirates Gross Index USD,MSCI Colombia Gross Index USD,MSCI Mexico Gross Index USD,MSCI Turkey Gross Index USD,MSCI Israel Gross Index USD,MSCI Egypt Gross Index USD,MSCI Italy Gross Index USD,MSCI France Gross Index USD,MSCI Qatar Gross Index USD,MSCI Pakistan Gross Index USD,MSCI Argentina Gross Index USD,MSCI Ireland Gross Index USD,MSCI Sweden Gross Index USD,MSCI Belgium Gross Index USD,MSCI Switzerland Gross Index USD,MSCI Portugal Gross Index USD,MSCI Norway Gross Index USD,MSCI Austria Gross Index USD,MSCI Netherlands Gross Index USD,MSCI Finland Gross Index USD,MSCI Denmark Gross Index USD,MSCI Morocco Gross Index USD,MSCI Kuwait Gross Index USD,MSCI SRI Lanka Gross Index USD,MSCI Romania Gross Index USD,MSCI Jordan Gross Index USD,MSCI Vietnam Gross Index USD,MSCI Bulgaria Gross Index USD,MSCI Ukraine Gross Index USD,MSCI Mauritius Gross Index USD,MSCI Croatia Gross Index USD,MSCI Serbia Gross Index USD,MSCI Ghana Gross Index USD,MSCI Slovenia Gross Index USD,MSCI Kenya Gross Index USD,MSCI Estonia Gross Index USD,MSCI Bahrain Gross Index USD,MSCI Botswana Gross Index USD,MSCI Nigeria Gross Index USD,MSCI Lithuania Gross Index USD,MSCI Tunisia Gross Index USD,MSCI Oman Gross Index USD,MSCI Zimbabwe Gross Index USD,MSCI Kazakhstan Gross Index USD,MSCI Bangladesh Gross Index USD,MSCI Bosnia And Herzegovina Gross Index USD,MSCI Jamaica Gross Index USD,MSCI Lebanon Gross Index USD
9/14/2012,4746.788,88.201,5323.047,6331.029,4129.506,553.419,867.604,,443.045,610.642,847.933,4979.536,6843.177,7280.11,41674.457,158.234,713.029,1143.424,2832.222,1381.42,435.507,5789.934,6468.851,11593.23,764.964,907.693,3991.973,248.242,2520.493,10809.99,1413.711,287.58,1495.163,956.674,6031.045,1057.512,325.948,2008.6,222.791,25826.449,10355.87,10723.07,202.879,3083.663,814.315,666.906,19779.24,608.066,,717.395,362.449,420.723,210.487,440.536,105.469,,,694.479,,,295.662,972.705,,264.749,,534.489,,1333.59,911.293,,670.556,,,,868.926
9/15/2012,4746.788,88.201,5323.047,6331.029,4129.506,553.419,867.604,,443.045,610.642,847.933,4979.536,6843.177,7280.11,41674.457,158.234,713.029,1143.424,2832.222,1381.42,435.507,5789.934,6468.851,11593.23,764.964,907.693,3991.973,248.242,2520.493,10809.99,1413.711,287.58,1495.163,956.674,6031.045,1057.512,325.948,2008.6,222.791,25826.449,10355.87,10723.07,202.879,3083.663,814.315,666.906,19779.24,608.066,,717.395,362.449,420.723,210.487,440.536,105.469,,,694.479,,,295.662,972.705,,264.749,,534.489,,1333.59,911.293,,670.556,,,,868.926
9/16/2012,4746.788,88.201,5323.047,6331.029,4129.506,553.419,867.604,,443.045,610.642,847.933,4979.536,6843.177,7280.11,41674.457,158.234,713.029,1143.424,2832.222,1381.42,435.507,5789.934,6468.851,11593.23,764.964,907.693,3991.973,252.171,2520.493,10809.99,1413.711,287.58,1533.232,956.674,6031.045,1060.337,325.948,2008.6,222.791,25826.449,10355.87,10723.07,202.879,3083.663,814.315,666.906,19779.24,608.066,,715.326,362.449,420.723,210.229,440.536,105.469,,,694.479,,,295.662,972.705,,266.516,,534.489,,1333.59,916.514,,670.556,,,,868.926
9/17/2012,4728.328,88.001,5304.689,6283.84,4103.832,562.737,867.604,,445.299,608.915,855.103,4968.333,6828.024,7202.168,41788.246,158.656,713.47,1134.708,2811.658,1360.056,436.888,5773.794,6481.918,11591.19,756.327,896.11,3982.623,251.437,2477.243,10778.31,1409.304,287.366,1551.479,947.265,5983.452,1063.612,325.107,1933.25,221.026,25570.859,10352.07,10700.18,201.38,3061.913,807.535,658.378,19668.65,598.523,,718.121,364.6,420.264,209.273,445.194,105.503,,,690.982,,,298.001,968.236,,264.749,,532.536,,1327.342,916.028,,672.472,,,,866.011
9/18/2012,4710.291,87.368,5297.4,6249.681,4120.777,560.004,859.824,,442.674,607.735,840.108,4932.916,6791.262,7197.661,41812.91,155.13,710.105,1109.398,2797.432,1345.019,435.161,5694.515,6481.918,11520.95,746.471,877.025,3905.474,250.851,2471.794,10714,1399.37,287.167,1544.508,920.446,5882.467,1064.336,328.18,1960.36,218.642,25397.869,10294.62,10637.89,195.514,2994.792,793.169,641.18,19603.381,592.813,,723.42,361.333,417.666,209.918,443.982,105.288,,,689.135,,,289.899,969.019,,264.401,,532.577,,1314.187,914.69,,664.627,,,,865.438
9/19/2012,4725.856,88.527,5304.161,6244.265,4177.143,560.004,862.753,,446.658,609.355,850.16,4969.33,6803.492,7164.385,42050.84,146.376,710.807,1088.278,2811.966,1342.912,435.995,5732.022,6492.963,11557.92,740.573,875.469,3921.739,254.686,2511.816,10800.92,1384.073,285.609,1546.374,923.048,5915.011,1067.51,330.093,1974.83,219.865,25790.98,10338.05,10699.95,196.806,2991.233,781.917,643.066,19677.211,589.235,,732.97,360.527,414.163,209.254,441.192,104.222,,,688.659,,,288.448,968.398,,264.401,,535.61,,1291.072,913.427,,653.757,,,,865.964
9/20/2012,4701.512,87.294,5300.179,6214.322,4114.809,553.494,850.782,,440.504,598.488,841.996,4914.711,6753.224,7158.672,41493.344,150.359,704.725,1085.648,2777.432,1314.619,438.85,5685.621,6458.684,11502.82,731.852,865.327,3847.697,253.836,2506.922,10630.34,1381.035,283.977,1523.896,901.095,5836.754,1067.18,325.731,2013.44,222.293,25496.68,10336.8,10598.43,194.784,2931.584,777.397,633.296,19783.15,575.319,,738.143,363.635,404.076,209.225,434.017,101.915,,,689.017,,,288.054,967.822,,266.178,,543.699,,1288.729,912.276,,647.911,,,,866.263
9/21/2012,4714.108,88.131,5300.385,6204.086,4130.829,573.962,856.291,,444.937,603.729,844.368,4957.428,6773.152,7133.12,41534.238,149.562,707.635,1091.899,2750.647,1321.169,440.94,5752.724,6475.637,11602.57,735.488,877.647,3965.32,253.836,2520.934,10651.77,1402.065,284.236,1523.896,914.272,5889.452,1067.165,325.731,2057.07,224.412,25413.631,10398.49,10686.85,198.188,2955.002,783.216,635.63,20018.551,566.249,,738.538,366.08,404.454,209.284,443.943,103.799,,,690.381,,,291.019,966.57,,266.178,,539.228,,1288.729,912.158,,660.805,,,,866.263
9/22/2012,4714.108,88.131,5300.385,6204.086,4130.829,573.962,856.291,,444.937,603.729,844.368,4957.428,6773.152,7133.12,41534.238,149.562,707.635,1091.899,2750.647,1321.169,440.94,5752.724,6475.637,11602.57,735.488,877.647,3965.32,253.836,2520.934,10651.77,1402.065,284.236,1523.896,914.272,5889.452,1067.165,325.731,2057.07,224.412,25413.631,10398.49,10686.85,198.188,2955.002,783.216,635.63,20018.551,566.249,,738.538,366.08,404.454,209.284,443.943,103.799,,,690.381,,,291.019,966.57,,266.178,,539.228,,1288.729,912.158,,660.805,,,,866.263
9/23/2012,4714.108,88.131,5300.385,6204.086,4130.829,573.962,856.291,,444.937,603.729,844.368,4957.428,6773.152,7133.12,41534.238,149.562,707.635,1091.899,2750.647,1321.169,440.94,5752.724,6475.637,11602.57,735.488,877.647,3965.32,251.433,2520.934,10651.77,1402.065,284.236,1518.895,914.272,5889.452,1061.589,325.731,2057.07,224.412,25413.631,10398.49,10686.85,198.188,2955.002,783.216,635.63,20018.551,566.249,,741.995,366.08,404.454,208.843,443.943,103.799,,,690.381,,,291.019,966.57,,270.884,,539.228,,1288.729,909.067,,660.805,,,,866.263
9/24/2012,4692.83,87.991,5287.963,6152.883,4127.729,573.141,845.472,,444.593,603.858,839.902,4911.883,6732.215,7168.696,41613.953,146.574,711.97,1083.512,2740.597,1303.047,436.325,5690.259,6411.004,11461.26,733.024,870.652,3898.736,251.186,2500.832,10652.31,1387.476,287.414,1524.493,906.746,5809.956,1061.802,324.324,2107.4,222.222,25329.881,10297.26,10620.88,193.231,2915.963,776.229,624.396,19896.551,572.293,,763.467,367.149,393.838,207.93,438.446,101.599,,,682.754,,,296.49,967.701,,266.527,,536.403,,1287.161,906.58,,656.19,,,,862.664
9/25/2012,4677.314,87.932,5231.972,6140.964,4146.425,574.605,846.423,,442.733,601.021,840.261,4909.498,6780.304,7008.871,41564.219,144.181,711.756,1084.669,2705.613,1321.88,442.67,5722.558,6466.79,11511,730.425,877.407,3929.555,251.433,2496.716,10647.17,1410.067,288.561,1556.279,913.077,5869.74,1058.986,324.906,2049.29,221.174,25608.619,10388.6,10681.02,193.688,2915.925,780.66,636.267,20030.84,567.297,,766.376,368.869,395.77,208.044,438.65,103.589,,,674.48,,,303.5,970.512,,271.768,,534.267,,1292.207,907.251,,656.548,,,,859.238
9/26/2012,4619.359,86.982,5203.171,6084.4,4103.677,572.411,842.524,,438.204,596.715,827.523,4845.69,6631.096,6980.372,41373.333,146.895,703.937,1045.729,2711.698,1288.902,437.541,5554.323,6444.747,11339.39,708.327,852.399,3736.047,248.098,2492.872,10567.31,1383.45,286.349,1557.832,875.445,5659.176,1053.391,325.21,1991.45,217.101,24868.971,10214.66,10475.31,188.07,2825.401,756.51,614.027,19594.91,573.833,,763.167,370.463,385.102,208.108,443.654,101.122,,,672.869,,,305.084,963.083,,266.492,,532.506,,1266.163,904.408,,650.483,,,,854.218
9/27/2012,4657.619,88.114,5254.291,6142.787,4127.865,574.689,847.201,,439.91,601.885,833.049,4908.413,6663.202,6977.283,41795.911,146.029,707.242,1059.096,2746.179,1302.896,443.633,5574.018,6482.146,11425.43,721.698,861.16,3738.762,249.519,2510.549,10727.09,1387.201,291.737,1539.984,878.271,5702.466,1052.041,324.006,1991.37,216.887,25125.93,10166.28,10505.29,188.732,2852.16,764.714,620.499,19634,571.547,,771.812,377.359,384.86,207.898,438.996,101.417,,,676.681,,,307.705,976.035,,267.363,,534.725,,1279.728,898.463,,648.08,,,,858.217
9/28/2012,4627.184,88.684,5232.081,6131.751,4075.554,585.512,858.471,,443.654,606.968,852.41,4901.245,6600.807,6896.931,42102.622,143.21,716.943,1056.26,2744.891,1307.841,445.312,5521.383,6458.664,11450.55,719.485,858.01,3672.058,249.519,2495.396,10767.31,1375.936,291.294,1538.865,859.138,5580.796,1052.041,326.862,1970.81,217.464,24835.109,10061.42,10423.56,187.181,2826.068,762.659,615.285,19615.109,565.721,,771.812,382.246,381.131,207.898,437.655,100.928,,,691.992,,,307.604,981.731,,267.363,,538.744,,1279.728,898.463,,659.306,,,,858.217
9/29/2012,4627.184,88.684,5232.081,6131.751,4075.554,585.512,858.471,,443.654,606.968,852.41,4901.245,6600.807,6896.931,42102.622,143.21,716.943,1056.26,2744.891,1307.841,445.312,5521.383,6458.664,11450.55,719.485,858.01,3672.058,249.519,2495.396,10767.31,1375.936,291.294,1538.865,859.138,5580.796,1052.041,326.862,1970.81,217.464,24835.109,10061.42,10423.56,187.181,2826.068,762.659,615.285,19615.109,565.721,,771.812,382.246,381.131,207.898,437.655,100.928,,,691.992,,,307.604,981.731,,267.363,,538.744,,1279.728,898.463,,659.306,,,,858.217
9/30/2012,4627.184,88.684,5232.081,6131.751,4075.554,585.512,858.471,,443.654,606.968,852.41,4901.245,6600.807,6896.931,42102.622,143.21,716.943,1056.26,2744.891,1307.841,445.312,5521.383,6458.664,11450.55,719.485,858.01,3672.058,249.426,2495.396,10767.31,1375.936,291.294,1523.851,859.138,5580.796,1053.18,326.862,1970.81,217.464,24835.109,10061.42,10423.56,187.181,2826.068,762.659,615.285,19615.109,565.721,,767.403,382.246,381.131,208.422,437.655,100.928,,,691.992,,,307.604,981.731,,269.977,,538.744,,1279.728,898.867,,659.306,,,,858.217
10/1/2012,4653.395,88.674,5245.347,6187.131,4034.628,588.679,861.56,,440.608,606.968,846.849,4897.959,6692.175,6953.34,42097.736,147.097,709.495,1084.147,2756.371,1335.991,444.404,5621.952,6473.785,11435.23,728.295,876.526,3723.625,254.699,2493.365,10853.2,1388.009,292.192,1483.236,884.722,5721.822,1053.546,327.707,1996.6,218.243,25114.1,10202.28,10635.89,188.715,2894.519,779.481,629.272,19930.289,567.36,,766.211,381.245,387.042,209.779,432.395,101.666,,,702.805,,,307.293,980.701,,266.492,,538.401,,1269.271,904.524,,673.641,,,,860.339
10/2/2012,4655.986,88.664,5251.142,6180.055,4034.687,588.679,868.628,,443.908,606.576,850.107,4903.872,6673.799,6965.725,42093.393,153.54,716.709,1079.006,2750.017,1335.681,451.898,5620.653,6487.851,11456.96,728.24,875.134,3773.546,254.184,2519.3,10865.73,1404.749,299.913,1478.35,884.782,5704.857,1054.81,329.458,1999.76,219.305,24961.939,10331.51,10662.9,190.195,2895.477,778.722,626.733,20020.42,562.119,,771.76,377.105,389.443,210.032,429.84,99.812,,,710.476,,,306.088,980.592,,266.492,,546.687,,1261.789,908.881,,678.843,,,,856.684
10/3/2012,4654.442,88.719,5270.735,6135.19,3991.083,595.378,865.7,,441.802,606.576,849.928,4866.445,6664.968,6888.116,42514.704,153.226,721.683,1066.292,2749.849,1328.825,449.583,5619.842,6474.514,11385.24,733.914,871.732,3736.778,258.026,2515.097,10785.22,1387.539,300.947,1488.996,883.828,5676.743,1050.254,327.965,1977.14,219.315,24539.76,10331.27,10618.48,191.927,2908.369,770.92,620.443,19972.131,563.615,,771.898,372.57,382.528,210.834,427.672,100.855,,,711.63,,,311.33,988.188,,265.446,,551.663,,1241.216,911.575,,675.082,,,,861.701
10/4/2012,4690.088,88.865,5308.221,6218.1,4040.089,604.913,872.834,,442.033,604.525,855.906,4893.791,6705.477,6924.403,42262.575,156.239,735.037,1062.155,2777.485,1331.053,446.933,5655.7,6524.235,11477.13,748.8,880.061,3759.764,258.123,2532.306,10976.68,1389.593,299.268,1509.163,888.683,5714.654,1046.808,329.755,1995.92,219.908,24886.061,10404.04,10727.4,192.185,2941.831,770.189,624.156,20270.73,569.594,,771.826,370.559,391.523,211.632,427.348,101.777,,,716.737,,,313.188,985.176,,265.446,,561.866,,1247.115,912.374,,666.307,,,,855.248
10/5/2012,4710.768,89.642,5308.02,6242.738,4034.062,600.018,872.268,,442.747,606.373,856.286,4941.848,6766.339,6947.178,42422.499,162,733.719,1078.281,2758.153,1364.664,454.184,5748.712,6556.322,11542.3,760.566,901.458,3853.771,258.123,2528.051,11182.52,1401.737,300.801,1509.163,913.046,5828,1046.808,326.512,2008.69,224.348,25254.061,10610.45,10837.48,196.598,2987.434,782.453,637.773,20459.67,563.459,,771.276,369.555,398.751,211.811,430.997,101.802,,,714.415,,,314.132,992.688,,265.446,,558.901,,1247.115,912.374,,664.403,,,,855.248
10/6/2012,4710.768,89.642,5308.02,6242.738,4034.062,600.018,872.268,,442.747,606.373,856.286,4941.848,6766.339,6947.178,42422.499,162,733.719,1078.281,2758.153,1364.664,454.184,5748.712,6556.322,11542.3,760.566,901.458,3853.771,258.123,2528.051,11182.52,1401.737,300.801,1509.163,913.046,5828,1046.808,326.512,2008.69,224.348,25254.061,10610.45,10837.48,196.598,2987.434,782.453,637.773,20459.67,563.459,,771.276,369.555,398.751,211.811,430.997,101.802,,,714.415,,,314.132,992.688,,265.446,,558.901,,1247.115,912.374,,664.403,,,,855.248
10/7/2012,4710.768,89.642,5308.02,6242.738,4034.062,600.018,872.268,,442.747,606.373,856.286,4941.848,6766.339,6947.178,42422.499,162,733.719,1078.281,2758.153,1364.664,454.184,5748.712,6556.322,11542.3,760.566,901.458,3853.771,260.513,2528.051,11182.52,1401.737,300.801,1509.163,913.046,5828,1049.75,326.512,2008.69,224.348,25254.061,10610.45,10837.48,196.598,2987.434,782.453,637.773,20459.67,563.459,,764.81,369.555,398.751,207.46,430.997,101.802,,,714.415,,,314.132,992.688,,264.239,,558.901,,1247.115,913.024,,664.403,,,,855.248
10/8/2012,4681.643,88.521,5289.812,6239.54,4061.675,585.88,869.45,,437.925,601.305,843.035,4914.696,6662.376,6997.194,42214.618,158.765,733.141,1067.384,2751.68,1349.11,453.011,5627.395,6544.959,11414.37,747.521,894.633,3794.376,260.027,2525.973,10990.62,1392.458,298.754,1475.273,889.671,5708.211,1047.649,323.93,1965.53,218.955,24745.029,10441.81,10743.11,194.658,2947.811,774.747,628.428,20284.99,560.147,,767.2,362.935,393.937,207.778,436.865,101.32,,,709.69,,,305.147,984.224,,265.122,,563.807,,1246.235,914.958,,663.94,,,,853.728
10/9/2012,4636.151,89.098,5237.651,6152.707,4006.181,584.828,870.072,,435.897,600.435,836.8,4939.072,6616.468,6912.305,42273.935,164.265,729.271,1065.536,2720.974,1325.607,446.233,5553.576,6478.044,11384.51,739.336,888.377,3699.98,259.189,2522.51,10961.3,1400.264,292.533,1468.168,881.247,5638.557,1047.046,324.441,1946.91,214.272,24440.359,10271.67,10670.59,192.94,2911.397,772.156,625.669,20013.689,553.109,,772.302,366.051,392.32,206.619,436.247,100.085,,,701.675,,,303.548,984.974,,266.354,,569.202,,1239.523,915.478,,648.818,,,,854.209
10/10/2012,4607.223,89.398,5205.603,6116.892,3940.201,575.186,866.964,,435.897,587.982,832.382,4945.971,6591.128,6855.473,42180.596,160.25,723.724,1058.822,2725.521,1330.401,442.254,5536.516,6428.277,11298.86,747.917,889.24,3660.797,258.818,2527.835,10870.64,1408.674,291.485,1520.119,880.114,5610.199,1046.36,324.908,1915.5,211.799,24137.98,10165.56,10638.94,190.815,2914.097,770.697,620.978,19870.34,554.728,,770.291,360.866,393.483,207.586,436.258,100.35,,,705.632,,,299.977,979.43,,268.283,,571.679,,1236.341,913.627,,649.69,,,,853.153
10/11/2012,4620.687,90.532,5208.686,6143.839,3916.697,586.324,867.28,,427.326,583.009,839.866,4950.258,6658.44,6941.786,41710.058,154.683,719.869,1061.889,2735.114,1336.466,443.311,5613.037,6464.96,11276.89,761.784,891.034,3708.711,259.571,2538.313,10969.31,1439.262,293.574,1514.453,891.737,5701.624,1046.043,326.734,1931.37,212.873,24202.641,10230.89,10726.56,194.532,2978.309,775.998,627.001,19883.561,549.022,,768.313,353.893,395.338,206.365,433.703,102.17,,,702.439,,,296.586,991.753,,269.167,,580.686,,1224.477,913.36,,652.474,,,,852.008
10/12/2012,4610.839,91.293,5193.207,6114.122,3949.135,580.374,869.295,,427.939,583.037,843.219,4935.721,6637.693,6923.091,41782.042,163.441,725.02,1050.019,2695.182,1327.061,444.477,5584.099,6449.564,11348.9,765.262,886.39,3674.267,259.571,2547.002,10926.41,1441.514,294.864,1514.465,885.016,5672.827,1046.043,323.113,1918.67,212.46,24085.891,10216.91,10759.1,193.978,2962.071,770.091,623.076,19771.189,545.534,,768.313,355.475,399.248,206.365,431.315,102.775,,,705.036,,,294.003,989.148,,269.167,,581.016,,1224.477,913.36,,646.114,,,,852.008
10/13/2012,4610.839,91.293,5193.207,6114.122,3949.135,580.374,869.295,,427.939,583.037,843.219,4935.721,6637.693,6923.091,41782.042,163.441,725.02,1050.019,2695.182,1327.061,444.477,5584.099,6449.564,11348.9,765.262,886.39,3674.267,259.571,2547.002,10926.41,1441.514,294.864,1514.465,885.016,5672.827,1046.043,323.113,1918.67,212.46,24085.891,10216.91,10759.1,193.978,2962.071,770.091,623.076,19771.189,545.534,,768.313,355.475,399.248,206.365,431.315,102.775,,,705.036,,,294.003,989.148,,269.167,,581.016,,1224.477,913.36,,646.114,,,,852.008
10/14/2012,4610.839,91.293,5193.207,6114.122,3949.135,580.374,869.295,,427.939,583.037,843.219,4935.721,6637.693,6923.091,41782.042,163.441,725.02,1050.019,2695.182,1327.061,444.477,5584.099,6449.564,11348.9,765.262,886.39,3674.267,258.349,2547.002,10926.41,1441.514,294.864,1509.878,885.016,5672.827,1046.112,323.113,1918.67,212.46,24085.891,10216.91,10759.1,193.978,2962.071,770.091,623.076,19771.189,545.534,,763.542,355.475,399.248,207.208,431.315,102.775,,,705.036,,,294.003,989.148,,270.934,,581.016,,1224.477,912.545,,646.114,,,,852.008
10/15/2012,4634.709,91.258,5234.357,6119.966,3955.78,579.19,869.972,,427.409,580.752,835.936,4932.886,6636.539,6965.012,41846.941,164.866,726.612,1046.706,2703.445,1325.231,447.577,5593.842,6459.122,11358.31,769.156,886.222,3683.091,259.565,2546.436,11046.07,1441.701,294.461,1506.637,887.921,5710.806,1048.462,323.415,1925.82,212.636,24216.689,10214.96,10813.53,192.959,2981.433,768.597,627.162,19977.58,537.717,,766.373,352.296,396.534,206.451,429.818,104.136,,,705.52,,,291.115,995.002,,269.924,,572.761,,1229.086,918.976,,644.878,,,,852.844
10/16/2012,4693.499,91.427,5288.233,6179.508,4002.294,575.465,870.45,,430.589,588.877,830.747,4958.107,6732.295,7018.015,42036.604,173.021,729.515,1061.675,2722.496,1348.114,450.019,5719.686,6528.747,11408.86,788.37,903.328,3840.014,260.983,2574.669,11224.44,1455.706,295.9,1505.62,916.05,5874.754,1050,323.09,1945.83,214.14,24551.711,10382.14,10993.77,196.712,3049.162,779.695,639.572,20318.811,537.565,,761.572,350.426,405.357,207.563,435.642,107.463,,,712.51,,,299.524,999.539,,270.273,,574.232,,1239.782,926.859,,654.148,,,,842.238
10/17/2012,4730.303,92.298,5310.267,6230.73,4049.792,576.971,877.696,,431.212,594.804,838.256,5046.554,6808.753,7042.883,42271.704,171.933,738.967,1080.668,2746.686,1346.121,455.097,5778.594,6552.958,11483.25,784.347,905.352,3985.248,261.387,2623.897,11217.72,1472.236,300.284,1532.516,936.786,5957.034,1048.734,321.958,1980.48,217.547,24803.74,10467.99,11083.49,199.836,3122.781,789.455,651.725,20415.16,534.426,,752.428,347.875,408.694,207.873,433.048,108.124,,,721.82,,,307.257,1005.1,,270.273,,576.024,,1239.374,929.817,,657.81,,,,845.69
10/18/2012,4730.071,93.306,5298.7,6231.708,4094.123,580.401,880.938,,431.007,598.571,844.707,5092.775,6799.747,7034.952,42402.539,169.584,737.293,1078.556,2720.814,1349.027,462.7,5794.721,6560.692,11512.42,768.264,893.82,3958.516,262.168,2656.519,11215.1,1466.774,299.554,1528.286,931.518,5954.782,1045.095,321.792,1969.15,216.659,25130.1,10324.71,11067.54,202.976,3116.331,787.411,653.603,20387.699,533.213,,758.872,348.684,409.797,207.535,433.108,107.045,,,721.1,,,307.301,1008.633,,271.121,,578.236,,1243.595,930.458,,650.491,,,,842.103
10/19/2012,4669.174,93.642,5211.617,6158.545,4097.386,568.751,875.634,,426.911,592.975,837.011,5080.049,6729.757,6964.198,42343.475,169.027,735.35,1068.632,2728.57,1315.487,457.511,5723.982,6438.794,11436.24,764.233,894.07,3844.949,262.165,2659.88,11144.02,1480.133,298.289,1528.286,909.03,5881.439,1045.023,322.118,1946.94,213.734,24632.881,10205.98,10970.55,198.343,3046.167,781.193,638.956,20461.48,532.759,,758.331,350.151,406.336,207.477,429.076,103.578,,,713.625,,,308.425,1013.824,,271.157,,579.289,,1243.595,930.579,,653.206,,,,842.103
10/20/2012,4669.174,93.642,5211.617,6158.545,4097.386,568.751,875.634,,426.911,592.975,837.011,5080.049,6729.757,6964.198,42343.475,169.027,735.35,1068.632,2728.57,1315.487,457.511,5723.982,6438.794,11436.24,764.233,894.07,3844.949,262.165,2659.88,11144.02,1480.133,298.289,1528.286,909.03,5881.439,1045.023,322.118,1946.94,213.734,24632.881,10205.98,10970.55,198.343,3046.167,781.193,638.956,20461.48,532.759,,758.331,350.151,406.336,207.477,429.076,103.578,,,713.625,,,308.425,1013.824,,271.157,,579.289,,1243.595,930.579,,653.206,,,,842.103
10/21/2012,4669.174,93.642,5211.617,6158.545,4097.386,568.751,875.634,,426.911,592.975,837.011,5080.049,6729.757,6964.198,42343.475,169.027,735.35,1068.632,2728.57,1315.487,457.511,5723.982,6438.794,11436.24,764.233,894.07,3844.949,260.42,2659.88,11144.02,1480.133,298.289,1504.157,909.03,5881.439,1044.574,322.118,1946.94,213.734,24632.881,10205.98,10970.55,198.343,3046.167,781.193,638.956,20461.48,532.759,,752.432,350.151,406.336,207.608,429.076,103.578,,,713.625,,,308.425,1013.824,,270.273,,579.289,,1243.595,929.857,,653.206,,,,842.103
10/22/2012,4664.28,94.259,5213.565,6136.37,4072.187,574.748,872.886,,424.702,591.255,836.786,5033.206,6719.619,6936.98,42644.809,173.421,734.238,1072.831,2744.945,1318.902,457.483,5702.55,6395.705,11400.77,765.536,895.718,3833.738,261.653,2683.471,11079.56,1490.855,296.816,1506.335,911.912,5864.535,1044.627,323.393,1977.76,213.449,24657.35,10209.92,10980.63,200.197,3054.145,784.468,642.681,20488.09,555.361,,745.725,348.309,404.176,207.98,427.453,104.745,,,707.47,,,308.14,1012.938,,270.237,,579.24,,1242.256,920.022,,651.841,,,,839.825
10/23/2012,4590.743,94.255,5139.407,6051.111,4050.81,569.337,872.791,,422.219,586.167,836.786,5005.05,6584.679,6819.786,42644.809,170.069,736.155,1045.502,2683.879,1279.343,455.096,5540.349,6300.781,11352.07,755.707,876.119,3741.672,261.971,2647.507,10943.2,1471.9,290.291,1497.769,888.366,5693.635,1043.657,322.945,1913.98,208.697,23950.33,10069.86,10704.84,195.541,2955.902,766.169,624.483,20106.58,556.884,,748.054,348.835,399.313,206.87,426.701,103.979,,,698.649,,,305.277,1019.005,,274.655,,577.291,,1245.779,919.925,,644.486,,,,836.073
10/24/2012,4586.889,93.958,5124.249,6043.264,4012.323,569.337,873.859,,420.996,580.04,824.12,5002.049,6635.718,6815.99,43397.489,172.627,729.489,1042.658,2683.161,1277.337,457.16,5560.885,6305.985,11319.08,748.388,877.856,3763.016,260.547,2660.295,10970.91,1468.774,291.606,1518.902,895.81,5727.97,1044.839,324.219,1918.58,210.184,23919.539,10114.23,10709.85,196.465,2955.581,764.246,626.491,20055.369,572.267,,750.469,346.956,401.787,206.485,425.894,104.678,,,697.974,,,302.9,1022.668,,269.889,,565.039,,1253.39,919.869,,649.664,,,,847.108
10/25/2012,4601.136,93.807,5139.117,6085.28,4038.607,571.584,881.645,,418.792,588.977,828.134,5021.552,6682.15,6910.549,43452.512,170.049,733.469,1039.073,2724.089,1282.818,457.913,5565.262,6335.261,11398.16,760.881,879.239,3751.351,260.547,2708.387,10909.16,1472.323,293.897,1518.902,884.619,5707.268,1044.839,321.825,1916.04,212.265,24070.199,10067.93,10676.28,194.784,2949.158,763.915,623.111,20144.1,584.031,,750.469,347.221,401.74,206.485,423.297,104.697,,,704.993,,,298.836,1022.917,,269.889,,564.788,,1255.42,920.649,,649.088,,,,849.478
10/26/2012,4592.178,92.465,5134.367,6060.739,4009.773,567.197,881.645,,413.354,578.953,818.944,4978.865,6666.559,6889.466,43132.614,168.246,733.469,1028.302,2721.545,1277.718,455.459,5576.859,6338.956,11391.3,747.125,863.887,3740.4,260.547,2705.355,10872.39,1471.587,293.138,1518.902,886.259,5730.867,1044.839,321.825,1883.87,212.801,24138.85,10094.14,10651.62,194.66,2942.786,757.735,622.091,19736.93,583.854,,750.069,347.44,400.673,206.66,424.315,105.74,,,707.046,,,301.133,1033.719,,269.889,,564.967,,1255.42,920.768,,651.61,,,,849.478
