Country/Territory,CodeName,1996,1998,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Comoros,COM,-0.423996627,-0.37515673,-1.032639146,#N/A,-0.344777495,-0.574106872,-0.518591583,-0.630450964,-0.221685231,-0.388406992,-0.287370533,-0.341994405,-0.422287345,-0.373951972,-0.466148853,-0.460561037,-0.29174611,-0.291171193,-0.251930088,-0.295387387,-0.437342554,#N/A
Cape Verde,CPV,0.937576175,0.934504032,0.803981602,#N/A,0.691441357,0.594847262,0.649413168,0.441597372,0.782895863,0.863329768,0.937762976,0.891081154,0.894677579,0.97009629,0.93871963,0.916024446,0.956972718,0.943872631,0.97555244,0.967586696,0.997743845,#N/A
Costa Rica,CRI,1.07736361,1.142669201,1.094698906,#N/A,1.110818624,0.964284658,0.971273601,0.816958487,0.915722609,0.935347319,0.966759682,1.005792499,1.039889574,1.053862691,1.088219762,1.078483462,1.138346195,1.151578665,1.117527843,1.120113134,1.144658208,#N/A
Cuba,CUB,-1.425480008,-1.584772944,-1.635162115,#N/A,-1.648629546,-1.789759636,-1.785588145,-1.805157542,-1.88721025,-1.853983164,-1.800638914,-1.703884602,-1.616888046,-1.610356808,-1.51460743,-1.478674173,-1.544797778,-1.558119059,-1.5601964,-1.551913977,-1.444819212,#N/A
Cayman Islands,CYM,1.620618224,1.60065186,1.59120369,#N/A,1.57331872,0.963297606,0.877797484,0.903781235,0.782868326,0.744717002,0.746175408,0.558976352,0.577670813,0.579870045,0.574214995,0.548934817,0.473134667,0.469160497,0.474880278,0.484764099,0.491972774,#N/A
Cyprus,CYP,1.035754323,0.983076632,1.057137489,#N/A,1.117119074,0.994463027,0.950031281,0.955872655,1.052067399,1.066655755,1.084034085,1.068028331,1.02339077,1.053583145,1.022023559,0.980822682,1.019970298,1.031583905,1.046577334,1.055163145,1.038081408,#N/A
Czech Republic,CZE,1.034855723,0.967962325,0.762775123,#N/A,1.016403556,1.014175177,0.954461277,0.90567255,0.962292731,0.995283782,1.032758713,1.033044815,1.014817715,1.022664309,0.97037971,0.984533489,1.026667476,1.042760968,1.02476871,0.971586883,0.930312037,#N/A
Germany,DEU,1.32889533,1.291888475,1.314802051,#N/A,1.414031386,1.413554311,1.496040106,1.485833883,1.365230918,1.336478472,1.336777806,1.334961534,1.297783494,1.349210739,1.393738031,1.406184077,1.436330318,1.42199707,1.363780379,1.389157295,1.422361732,#N/A
Djibouti,DJI,-0.882711172,-0.994008064,-0.877741814,#N/A,-0.830886364,-0.666397214,-0.784367919,-1.109946132,-1.120305538,-1.196665525,-1.196742058,-1.209395885,-1.265670776,-1.411138177,-1.434044123,-1.471034884,-1.430809975,-1.412144661,-1.372532606,-1.40593946,-1.352053642,#N/A
Dominica,DMA,1.04229033,1.094591856,1.093752384,#N/A,1.109613538,1.053587675,0.985611916,0.932384193,1.005350828,0.997471571,1.034413218,1.012253761,0.982540607,0.987989783,0.946590006,0.966706514,1.06705606,0.878887236,0.899395823,0.883862495,0.810515463,#N/A
Denmark,DNK,1.538971782,1.467340946,1.535965323,#N/A,1.532867908,1.601452231,1.800991774,1.739608884,1.5716362,1.477704406,1.538305998,1.538261056,1.541957259,1.551707029,1.674114227,1.666270614,1.524577379,1.552826166,1.541356921,1.515538573,1.611797333,#N/A
Dominican Republic,DOM,0.056515027,0.093083277,0.225749969,#N/A,0.237251297,0.023253517,0.047007095,-0.070553929,0.205657691,0.197003692,0.164732441,0.089798309,0.073861636,0.090433285,0.124592215,0.115369543,0.188960612,0.154268488,0.180617437,0.15747495,0.137432665,#N/A
Algeria,DZA,-1.166290164,-1.244342446,-1.110052228,#N/A,-1.044660211,-1.076718092,-0.802059054,-0.715685964,-0.916875541,-0.984122396,-0.979712248,-1.038431048,-1.02233839,-1.004121184,-0.906026602,-0.893353224,-0.815198064,-0.849069476,-0.863169134,-0.904876649,-0.980983794,#N/A
Ecuador,ECU,0.013284295,0.114651591,-0.247218117,#N/A,-0.044988766,-0.121541075,-0.244635746,-0.363743484,-0.253862709,-0.161115885,-0.222304702,-0.250361204,-0.2310853,-0.293364823,-0.296114117,-0.252721816,-0.202465162,-0.211754695,-0.248472929,-0.173649341,0.026411217,#N/A
"Egypt, Arab Rep.",EGY,-0.84418416,-0.911786079,-0.894506156,#N/A,-1.102290034,-1.083185434,-0.947557926,-0.964780927,-1.199265122,-1.167745471,-1.212239385,-1.157500863,-1.188053608,-1.139983296,-0.765063465,-1.051558971,-1.18059957,-1.190419555,-1.207264304,-1.252705932,-1.284182668,#N/A
Eritrea,ERI,-1.363928318,-1.231638193,-1.470739365,#N/A,-1.824391365,-1.932921529,-1.907014132,-2.184898615,-2.084116697,-2.115926266,-2.15996933,-2.20277977,-2.198293447,-2.226054192,-2.208767176,-2.196416616,-2.113502741,-2.106812239,-2.172703505,-2.165428162,-2.176343203,#N/A
Spain,ESP,1.319526911,1.299594522,1.277019858,#N/A,1.27498734,1.270559311,1.323611856,1.1314044,1.07872498,1.123086691,1.185325623,1.176973462,1.122543097,1.085865974,1.064178824,0.988870561,0.993725598,1.044831276,1.041045785,1.026823044,1.064252973,#N/A
Estonia,EST,0.926167071,1.03417027,0.98800236,#N/A,1.072951317,1.07057941,1.093419075,0.992168546,1.068221688,1.073010921,1.09165287,1.085522056,1.105651855,1.133725882,1.111924648,1.116848588,1.17031002,1.186864018,1.207984209,1.21326673,1.212969542,#N/A
