,Unnamed: 0,cncode,country,year,GDP,corruption,duvol,duvol_annual,gdpGrowth,gdpPerCapita,geopoliticalRisk,governmentEffectiveness,month,negskew,negskew_annual,politicalStability,regulatoryQuality,ruleOfLaw,voiceAccountability,Unnamed: 18,uai,pdi,mas,idv,ltowvs,com,Date,lto,ivr
959,959,KWT,Kuwait,2019,,-0.29,-0.039376713,-0.295726505,,,,-0.087805904,163,0.470118357,-0.387450998,0.110289522,-0.04,0.21,-0.589186668,,,,,,,0,1/1/2019,,
960,960,LKA,SRI Lanka,2000,5543.189809,-0.18,0.265583315,-0.009330837,,,,-0.297608763,0,1.394663072,0.214184681,-1.904785633,0.24,0.15,-0.190723956,,45,80,10,35,,1,1/1/2000,45,
961,961,LKA,SRI Lanka,2001,5418.818113,-0.18,0.517100167,-0.484905846,,,,-0.297608763,12,2.643248727,-2.479586588,-1.904785633,0.24,0.15,-0.190723956,,45,80,10,35,,1,1/1/2001,45,
962,962,LKA,SRI Lanka,2002,5589.103979,-0.18,-0.302106215,-0.013123647,,,,-0.040673431,24,-0.129776465,-0.064140759,-0.77743572,0.19,0.33,-0.088549092,,45,80,10,35,,1,1/1/2002,45,
963,963,LKA,SRI Lanka,2003,5871.351943,-0.23,0.189014522,-0.036494673,,,,-0.203532979,36,1.113968695,0.078400189,-0.833545923,0.1,0.24,-0.092452683,,45,80,10,35,,1,1/1/2003,45,
964,964,LKA,SRI Lanka,2004,6138.961551,-0.15,-0.322852652,-0.177819712,,,,-0.423573852,48,-0.098535691,-0.337763756,-1.011550546,-0.07,0.18,-0.164139315,,45,80,10,35,,1,1/1/2004,45,
965,965,LKA,SRI Lanka,2005,6469.470705,-0.34,-1.065519185,0.029445904,,,,-0.313090116,60,-2.493181053,0.508181441,-1.154863954,-0.42,0.15,-0.206795961,,45,80,10,35,,1,1/1/2005,45,
966,966,LKA,SRI Lanka,2006,6912.172436,-0.2,-0.543029571,-0.410729895,,,,-0.161220849,72,-1.49088314,-1.071335266,-1.42180264,-0.27,0.18,-0.310158849,,45,80,10,35,,1,1/1/2006,45,
967,967,LKA,SRI Lanka,2007,7327.636543,-0.15,-0.312378481,-0.042111775,,,,-0.084295854,84,-0.664591443,-0.023329656,-1.748256564,-0.29,0.13,-0.435254902,,45,80,10,35,,1,1/1/2007,45,
968,968,LKA,SRI Lanka,2008,7708.494684,-0.23,-0.243008168,0.415962433,,,,-0.122816488,96,-0.618274302,2.030258279,-1.796857476,-0.37,-0.01,-0.464874446,,45,80,10,35,,1,1/1/2008,45,
969,969,LKA,SRI Lanka,2009,7925.954176,-0.4,-0.428906445,-0.625480397,,,,-0.148189142,108,-1.353627068,-1.962261615,-1.342192411,-0.28,-0.11,-0.480336696,,45,80,10,35,,1,1/1/2009,45,
970,970,LKA,SRI Lanka,2010,8502.889465,-0.42,-0.213985939,-0.414909677,,,,-0.195006132,120,-1.611038756,-1.507797302,-0.942946851,-0.22,-0.12,-0.505229056,,45,80,10,35,,1,1/1/2010,45,
971,971,LKA,SRI Lanka,2011,9155.658792,-0.39,-0.319963849,0.093262516,,,,-0.111431934,132,0.156213101,1.014157509,-0.72477144,-0.11,-0.12,-0.545052946,,45,80,10,35,,1,1/1/2011,45,
972,972,LKA,SRI Lanka,2012,9980.022707,-0.24,-0.444774757,-0.171554064,,,,-0.207532242,144,-0.442839493,-0.198507371,-0.717079222,-0.11,-0.12,-0.575279295,,45,80,10,35,,1,1/1/2012,45,
973,973,LKA,SRI Lanka,2013,10238.71226,-0.21,-1.06519042,0.599018783,,,,-0.169863924,156,-1.783353874,1.750101462,-0.612895429,-0.15,-0.28,-0.594175637,,45,80,10,35,,1,1/1/2013,45,
974,974,LKA,SRI Lanka,2014,10646.80227,-0.34,-0.517761666,0.099804513,,,,0.053877641,168,-1.170375367,0.411136148,-0.330464035,-0.1,-0.17,-0.667200983,,45,80,10,35,,1,1/1/2014,45,
975,975,LKA,SRI Lanka,2015,11077.59739,-0.34,0.780366209,0.343104431,,,,-0.00925624,180,3.018559709,1.040078672,0.090368114,-0.05,0.04,-0.29614079,,45,80,10,35,,1,1/1/2015,45,
976,976,LKA,SRI Lanka,2016,11447.4152,-0.31,0.801546922,-0.005008439,,,,-0.026169471,192,1.785850465,0.458528539,-0.004029536,-0.1,0.11,-0.082130551,,45,80,10,35,,1,1/1/2016,45,
977,977,LKA,SRI Lanka,2017,11705.84378,-0.45,-0.036044066,-0.442381518,,,,-0.147977471,204,1.990737347,-1.000795217,-0.071189493,-0.13,0.06,-0.06331256,,45,80,10,35,,1,1/1/2017,45,
978,978,LKA,SRI Lanka,2018,11955.49971,-0.34,-0.556467504,-0.02625885,,,,-0.235379338,216,-0.896440717,-0.089465388,-0.183164224,-0.15,0.03,0.00878365,,45,80,10,35,,1,1/1/2018,45,
979,979,LKA,SRI Lanka,2019,,-0.34,-0.482055419,0.220531301,,,,-0.235379338,228,-0.507478281,1.025048021,-0.183164224,-0.15,0.03,0.00878365,,45,80,10,35,,1,1/1/2019,45,
980,980,ROU,Romania,2000,,,,,,,,,,,,,,,,,90,90,42,30,52,0,1/1/2000,,20
981,981,ROU,Romania,2001,,,,,,,,,,,,,,,,,90,90,42,30,52,0,1/1/2001,,20
982,982,ROU,Romania,2002,,,,,,,,,,,,,,,,,90,90,42,30,52,0,1/1/2002,,20
983,983,ROU,Romania,2003,,,,,,,,,,,,,,,,,90,90,42,30,52,0,1/1/2003,,20
984,984,ROU,Romania,2004,,,,,,,,,,,,,,,,,90,90,42,30,52,0,1/1/2004,,20
985,985,ROU,Romania,2005,,,,,,,,,,,,,,,,,90,90,42,30,52,0,1/1/2005,,20
986,986,ROU,Romania,2006,,,,,,,,,,,,,,,,,90,90,42,30,52,0,1/1/2006,,20
987,987,ROU,Romania,2007,,,,,,,,,,,,,,,,,90,90,42,30,52,0,1/1/2007,,20
988,988,ROU,Romania,2008,,,,,,,,,,,,,,,,,90,90,42,30,52,0,1/1/2008,,20
989,989,ROU,Romania,2009,18070.70408,-0.26,0.999513994,0.464423114,-5.517394408,8492.617492,,-0.359749705,5,4.429455177,2.666518181,0.360215306,0.6,0.05,0.464287341,,90,90,42,30,52,0,1/1/2009,,20
990,990,ROU,Romania,2010,17469.17545,-0.23,-0.205161276,-0.162468344,-3.90123628,8209.919456,,-0.265529186,17,-0.294186109,-0.762874812,0.273600399,0.64,0.05,0.432123989,,90,90,42,30,52,0,1/1/2010,,20
991,991,ROU,Romania,2011,17907.67463,-0.21,-0.486243115,-0.145233547,2.007156244,8415.999185,,-0.328980565,29,-1.489676067,-0.757597134,0.186090663,0.66,0.06,0.376137167,,90,90,42,30,52,0,1/1/2011,,20
992,992,ROU,Romania,2012,18361.20494,-0.26,-0.498146598,0.130457582,2.077165007,8629.143035,,-0.311950058,41,-2.045215524,0.079169931,0.082341559,0.55,0.04,0.318529606,,90,90,42,30,52,0,1/1/2012,,20
993,993,ROU,Romania,2013,19077.22578,-0.19,-0.203615462,0.041189332,3.514551804,8965.648525,,-0.074424632,53,-1.318107625,0.38586213,0.179133072,0.61,0.13,0.311523467,,90,90,42,30,52,0,1/1/2013,,20
994,994,ROU,Romania,2014,19801.94803,-0.11,0.372746346,-0.231621926,3.4108091,9306.243383,,-0.025993757,65,0.975714431,-0.08115614,0.049136128,0.58,0.17,0.428126812,,90,90,42,30,52,0,1/1/2014,,20
995,995,ROU,Romania,2015,20665.63634,-0.02,0.439503587,0.00956543,3.871522323,9712.147569,,-0.056130581,77,1.30162127,-0.16984954,0.189114437,0.6,0.16,0.486136109,,90,90,42,30,52,0,1/1/2015,,20
996,996,ROU,Romania,2016,21782.13102,-0.02,-0.001516414,-0.391485917,4.800799906,10236.86217,,-0.169035584,89,1.133761654,-0.721533938,0.277196616,0.59,0.36,0.539774656,,90,90,42,30,52,0,1/1/2016,,20
997,997,ROU,Romania,2017,23467.94435,-0.03,-0.409543581,0.104045032,7.111440633,11029.13721,,-0.172128066,101,-0.666812557,0.343840957,0.056355007,0.49,0.39,0.517548203,,90,90,42,30,52,0,1/1/2017,,20
998,998,ROU,Romania,2018,24538.07755,-0.12,-0.192280734,0.584369657,3.953810542,11532.06349,,-0.253441751,113,-1.406994713,3.025488105,0.059308205,0.45,0.33,0.45778054,,90,90,42,30,52,0,1/1/2018,,20
999,999,ROU,Romania,2019,,-0.12,0.211384281,0.305294387,,,,-0.253441751,125,1.266825037,1.606512198,0.059308205,0.45,0.33,0.45778054,,90,90,42,30,52,0,1/1/2019,,20
1000,1000,JOR,Jordan,2000,7308.678426,0.08,0.136102769,-0.035794048,4.2452474,2838.665055,,-0.015782576,0,0.741915588,0.472382007,0.000683535,0.26,0.37,-0.284868985,,,,,,16,0,1/1/2000,,43
1001,1001,JOR,Jordan,2001,7553.884418,0.08,-0.621695542,-0.266717964,5.268616307,2933.902202,,-0.015782576,12,-1.595241605,-1.565287781,0.000683535,0.26,0.37,-0.284868985,,,,,,16,0,1/1/2001,,43
1002,1002,JOR,Jordan,2002,7840.307803,-0.05,-0.366173431,0.213009023,5.78448103,3045.14804,,0.106583416,24,-1.09036754,1.004024071,-0.461081803,0.04,0.11,-0.796563566,,,,,,16,0,1/1/2002,,43
1003,1003,JOR,Jordan,2003,7991.428496,0.31,-0.448180475,-0.032991429,4.161049725,3103.842787,,0.212870896,36,-2.084889976,-0.04456815,-0.073603451,0.21,0.36,-0.634042144,,,,,,16,0,1/1/2003,,43
1004,1004,JOR,Jordan,2004,8448.746723,0.26,-0.613122611,-0.192356882,8.567298292,3281.463581,,0.060984232,48,-1.2945186,-0.611132811,-0.234769151,0.29,0.32,-0.549854517,,,,,,16,0,1/1/2004,,43
1005,1005,JOR,Jordan,2005,8843.234398,0.26,-0.823628758,0.117543079,8.146582942,3434.68121,,0.028204447,60,-3.590427127,-0.480277885,-0.133757681,0.1,0.33,-0.514288366,,,,,,16,0,1/1/2005,,43
1006,1006,JOR,Jordan,2006,9198.53618,0.26,0.0224105,-0.088093909,8.09333143,3572.679176,,0.20251359,72,0.880042453,0.247680289,-0.763257384,0.33,0.33,-0.717004716,,,,,,16,0,1/1/2006,,43
1007,1007,JOR,Jordan,2007,9531.038424,0.26,-0.060959747,-0.629023422,8.175719103,3701.82188,,0.226626083,84,-0.769969823,-1.662764744,-0.299698919,0.31,0.39,-0.67678076,,,,,,16,0,1/1/2007,,43
1008,1008,JOR,Jordan,2008,9750.848903,0.36,0.151830176,0.227960135,7.232408413,3787.195499,,0.228668809,96,-0.460089469,0.582189714,-0.369225621,0.32,0.41,-0.737368822,,,,,,16,0,1/1/2008,,43
1009,1009,JOR,Jordan,2009,9782.377513,0.16,0.204218799,-0.171270402,5.476580856,3799.441101,,0.235815778,108,0.024766836,-0.082228481,-0.354287297,0.27,0.25,-0.784595072,,,,,,16,0,1/1/2009,,43
1010,1010,JOR,Jordan,2010,9500.892393,0.04,0.105118784,-0.317651219,2.311392415,3690.113268,,0.103684478,120,0.262737846,-0.537674208,-0.31249252,0.23,0.19,-0.799326241,,,,,,16,0,1/1/2010,,43
1011,1011,JOR,Jordan,2011,9235.879132,0.1,0.723215299,0.212708446,2.586784416,3587.183047,,0.088219084,132,3.132993496,0.857792117,-0.513562262,0.3,0.24,-0.796205163,,,,,,16,0,1/1/2011,,43
1012,1012,JOR,Jordan,2012,8979.51886,0.07,0.412160018,-0.330347665,2.651170748,3487.613617,,-0.011274511,144,1.764003232,-1.691104403,-0.523977637,0.19,0.37,-0.734492719,,,,,,16,0,1/1/2012,,43
1013,1013,JOR,Jordan,2013,8768.02988,0.07,-0.666783137,-0.256354095,2.82876664,3405.472039,,-0.048918359,156,-1.001180006,-0.647066521,-0.606315255,0.14,0.39,-0.806754529,,,,,,16,0,1/1/2013,,43
1014,1014,JOR,Jordan,2014,8634.535737,0.14,-0.284885086,-0.265722943,3.096330347,3353.623382,,0.116841048,168,-1.474328125,-1.048723465,-0.540025532,0.08,0.46,-0.753645599,,,,,,16,0,1/1/2014,,43
1015,1015,JOR,Jordan,2015,8510.434288,0.26,-0.02457887,-0.269608927,2.391695959,3305.422815,,0.122487001,180,0.331091113,-0.410845151,-0.605778575,0.08,0.44,-0.769384861,,,,,,16,0,1/1/2015,,43
1016,1016,JOR,Jordan,2016,8422.033348,0.27,0.175790788,0.000414564,2.003733625,3271.0882,,0.13379024,192,0.847893783,-0.093191169,-0.492398381,0.05,0.3,-0.713006794,,,,,,16,0,1/1/2016,,43
1017,1017,JOR,Jordan,2017,8399.966727,0.26,-0.469967704,-0.33840546,2.115732889,3262.517602,,0.109076411,204,-1.261067868,-0.967339105,-0.497875422,0.1,0.26,-0.722979665,,,,,,16,0,1/1/2017,,43
1018,1018,JOR,Jordan,2018,8410.856072,0.15,-1.288316709,-0.239617077,1.940292205,3266.746985,,0.112717994,216,-2.630976108,-0.616146111,-0.379405141,0.08,0.23,-0.701732814,,,,,,16,0,1/1/2018,,43
1019,1019,JOR,Jordan,2019,,0.15,-0.363321189,0.001061034,,,,0.112717994,228,-0.181715506,0.854319852,-0.379405141,0.08,0.23,-0.701732814,,,,,,16,0,1/1/2019,,43
1020,1020,VNM,Vietnam,2000,,,,,,,,,,,,,,,,,30,70,40,20,57,0,1/1/2000,80,35
1021,1021,VNM,Vietnam,2001,,,,,,,,,,,,,,,,,30,70,40,20,57,0,1/1/2001,80,35
1022,1022,VNM,Vietnam,2002,,,,,,,,,,,,,,,,,30,70,40,20,57,0,1/1/2002,80,35
1023,1023,VNM,Vietnam,2003,,,,,,,,,,,,,,,,,30,70,40,20,57,0,1/1/2003,80,35
1024,1024,VNM,Vietnam,2004,,,,,,,,,,,,,,,,,30,70,40,20,57,0,1/1/2004,80,35
1025,1025,VNM,Vietnam,2005,,,,,,,,,,,,,,,,,30,70,40,20,57,0,1/1/2005,80,35
1026,1026,VNM,Vietnam,2006,,,,,,,,,,,,,,,,,30,70,40,20,57,0,1/1/2006,80,35
1027,1027,VNM,Vietnam,2007,,,,,,,,,,,,,,,,,30,70,40,20,57,0,1/1/2007,80,35
1028,1028,VNM,Vietnam,2008,,,,,,,,,,,,,,,,,30,70,40,20,57,0,1/1/2008,80,35
1029,1029,VNM,Vietnam,2009,4207.756178,-0.54,-0.298521137,-0.00205844,5.397897543,1250.795761,,-0.255260527,10,-0.672712795,-0.136203674,0.271709561,-0.62,-0.54,-1.482666969,,30,70,40,20,57,0,1/1/2009,80,35
1030,1030,VNM,Vietnam,2010,4433.467826,-0.62,0.090667878,-0.026281375,6.423238217,1317.890706,,-0.259137779,22,-0.266602232,-0.217988441,0.148407876,-0.62,-0.59,-1.496983051,,30,70,40,20,57,0,1/1/2010,80,35
1031,1031,VNM,Vietnam,2011,4662.223052,-0.61,-0.508011956,-0.149076302,6.240302749,1385.890385,,-0.232507199,34,-1.09505851,0.064569067,0.189088449,-0.6,-0.54,-1.45916307,,30,70,40,20,57,0,1/1/2011,80,35
1032,1032,VNM,Vietnam,2012,4856.000604,-0.53,-0.650838025,0.157209524,5.247367156,1443.492615,,-0.269849509,46,-1.373522977,0.651107375,0.267358661,-0.67,-0.55,-1.420068979,,30,70,40,20,57,0,1/1/2012,80,35
1033,1033,VNM,Vietnam,2013,5065.643427,-0.48,-0.795583238,0.14534922,5.421882991,1505.810949,,-0.265643388,58,-1.509148143,0.255127284,0.250577271,-0.64,-0.51,-1.366399527,,30,70,40,20,57,0,1/1/2013,80,35
1034,1034,VNM,Vietnam,2014,5312.492183,-0.44,-0.364784684,0.061717422,5.983654637,1579.189102,,-0.070451654,70,-1.362155198,0.34047807,-0.022347357,-0.59,-0.36,-1.374714971,,30,70,40,20,57,0,1/1/2014,80,35
1035,1035,VNM,Vietnam,2015,5608.471859,-0.43,-0.253156434,-0.278681981,6.679288789,1667.171891,,0.067399904,82,-1.21031535,-0.861997209,0.069970489,-0.48,-0.34,-1.358865023,,30,70,40,20,57,0,1/1/2015,80,35
1036,1036,VNM,Vietnam,2016,5895.628492,-0.45,0.033941458,0.261615163,6.210811668,1752.531946,,0.019704808,94,0.329975102,0.988290417,0.233591929,-0.45,0.08,-1.374982357,,30,70,40,20,57,0,1/1/2016,80,35
1037,1037,VNM,Vietnam,2017,6233.485045,-0.58,-0.512230931,-0.172387638,6.81224566,1852.963037,,0.009442507,106,-1.024510207,-0.786012916,0.288423121,-0.4,0.07,-1.401755214,,30,70,40,20,57,0,1/1/2017,80,35
1038,1038,VNM,Vietnam,2018,6608.621686,-0.49,-0.299682585,0.095494151,7.075788617,1964.475991,,-0.00344478,118,-0.629721163,0.158853207,0.203265712,-0.39,0,-1.445501447,,30,70,40,20,57,0,1/1/2018,80,35
1039,1039,VNM,Vietnam,2019,,-0.49,-0.068970315,-0.053889961,,,,-0.00344478,130,-0.1281716,-0.222913168,0.203265712,-0.39,0,-1.445501447,,30,70,40,20,57,0,1/1/2019,80,35
1040,1040,BGR,Bulgaria,2000,,,,,,,,,,,,,,,,,85,70,40,30,69,0,1/1/2000,,16
1041,1041,BGR,Bulgaria,2001,,,,,,,,,,,,,,,,,85,70,40,30,69,0,1/1/2001,,16
1042,1042,BGR,Bulgaria,2002,,,,,,,,,,,,,,,,,85,70,40,30,69,0,1/1/2002,,16
1043,1043,BGR,Bulgaria,2003,,,,,,,,,,,,,,,,,85,70,40,30,69,0,1/1/2003,,16
1044,1044,BGR,Bulgaria,2004,,,,,,,,,,,,,,,,,85,70,40,30,69,0,1/1/2004,,16
1045,1045,BGR,Bulgaria,2005,,,,,,,,,,,,,,,,,85,70,40,30,69,0,1/1/2005,,16
1046,1046,BGR,Bulgaria,2006,,,,,,,,,,,,,,,,,85,70,40,30,69,0,1/1/2006,,16
1047,1047,BGR,Bulgaria,2007,,,,,,,,,,,,,,,,,85,70,40,30,69,0,1/1/2007,,16
1048,1048,BGR,Bulgaria,2008,,,,,,,,,,,,,,,,,85,70,40,30,69,0,1/1/2008,,16
1049,1049,BGR,Bulgaria,2009,14984.58994,-0.21,0.097031151,0.07793299,-3.586145625,6709.527315,,0.166158289,5,0.964464786,-0.322527941,0.353603989,0.67,-0.04,0.560484111,,85,70,40,30,69,0,1/1/2009,,16
1050,1050,BGR,Bulgaria,2010,15283.27471,-0.19,0.023936312,-0.178612622,1.324087801,6843.26695,,0.114835203,17,0.441234374,-0.550305618,0.36009106,0.65,-0.07,0.531485736,,85,70,40,30,69,0,1/1/2010,,16
1051,1051,BGR,Bulgaria,2011,15676.13334,-0.22,0.03477244,-0.161764385,1.914905853,7019.174046,,0.110085554,29,-0.65394908,-0.621373947,0.301750302,0.54,-0.11,0.450080156,,85,70,40,30,69,0,1/1/2011,,16
1052,1052,BGR,Bulgaria,2012,15772.07928,-0.23,0.401608203,0.149284806,0.030969869,7062.134977,,0.141888097,41,1.089434625,0.566798915,0.379833996,0.56,-0.09,0.400915593,,85,70,40,30,69,0,1/1/2012,,16
1053,1053,BGR,Bulgaria,2013,15938.93362,-0.27,-0.688585436,-0.537615478,0.493921421,7136.845978,,0.157344475,53,-1.750982868,-2.05578551,0.170710385,0.54,-0.1,0.337270766,,85,70,40,30,69,0,1/1/2013,,16
1054,1054,BGR,Bulgaria,2014,16324.33748,-0.25,-0.341818316,0.086658334,1.837521148,7309.415115,,0.0787379,65,-0.779596277,0.245803579,0.078540899,0.57,-0.05,0.366463035,,85,70,40,30,69,0,1/1/2014,,16
1055,1055,BGR,Bulgaria,2015,16999.1064,-0.26,0.613923677,0.058740841,3.471186041,7611.550878,,0.208683118,77,1.805347099,0.536137274,0.017322188,0.56,-0.1,0.43257308,,85,70,40,30,69,0,1/1/2015,,16
1056,1056,BGR,Bulgaria,2016,17792.67814,-0.17,-0.311237706,-0.413486372,3.936758149,7966.882009,,0.295897067,89,-0.163239801,-1.014049984,0.077333264,0.66,-0.06,0.401108503,,85,70,40,30,69,0,1/1/2016,,16
1057,1057,BGR,Bulgaria,2017,18606.21392,-0.16,-0.203392293,-0.097088286,3.811248158,8331.152273,,0.260194153,101,-0.395858007,-0.550742073,0.331952304,0.63,-0.04,0.378774077,,85,70,40,30,69,0,1/1/2017,,16
1058,1058,BGR,Bulgaria,2018,19320.75123,-0.15,-0.055167821,-0.159228395,3.081157234,8651.094801,,0.271875739,113,-0.667764234,-0.256923689,0.419638634,0.58,-0.03,0.323382109,,85,70,40,30,69,0,1/1/2018,,16
1059,1059,BGR,Bulgaria,2019,,-0.15,-0.009004442,0.163525853,,,,0.271875739,125,0.269518982,0.447471055,0.419638634,0.58,-0.03,0.323382109,,85,70,40,30,69,0,1/1/2019,,16
1060,1060,UKR,Ukraine,2000,,,,,,,,,,,,,,,,,,,,,86,0,1/1/2000,,14
1061,1061,UKR,Ukraine,2001,,,,,,,,,,,,,,,,,,,,,86,0,1/1/2001,,14
1062,1062,UKR,Ukraine,2002,,,,,,,,,,,,,,,,,,,,,86,0,1/1/2002,,14
1063,1063,UKR,Ukraine,2003,,,,,,,,,,,,,,,,,,,,,86,0,1/1/2003,,14
1064,1064,UKR,Ukraine,2004,,,,,,,,,,,,,,,,,,,,,86,0,1/1/2004,,14
1065,1065,UKR,Ukraine,2005,,,,,,,,,,,,,,,,,,,,,86,0,1/1/2005,,14
1066,1066,UKR,Ukraine,2006,,,,,,,,,,,,,,,,,,,,,86,0,1/1/2006,,14
1067,1067,UKR,Ukraine,2007,,,,,,,,,,,,,,,,,,,,,86,0,1/1/2007,,14
1068,1068,UKR,Ukraine,2008,,,,,,,,,,,,,,,,,,,,,86,0,1/1/2008,,14
1069,1069,UKR,Ukraine,2009,,,,,,,,,,,,,,,,,,,,,86,0,1/1/2009,,14
1070,1070,UKR,Ukraine,2010,,,,,,,,,,,,,,,,,,,,,86,0,1/1/2010,,14
1071,1071,UKR,Ukraine,2011,,,,,,,,,,,,,,,,,,,,,86,0,1/1/2011,,14
1072,1072,UKR,Ukraine,2012,,,,,,,,,,,,,,,,,,,,,86,0,1/1/2012,,14
1073,1073,UKR,Ukraine,2013,,,,,,,,,,,,,,,,,,,,,86,0,1/1/2013,,14
1074,1074,UKR,Ukraine,2014,,,,,,,,,,,,,,,,,,,,,86,0,1/1/2014,,14
1075,1075,UKR,Ukraine,2015,7464.939834,-0.98,-0.909788146,0.592607003,-9.772973947,2828.88539,262.4224043,-0.523583353,9,-3.599341879,2.610422522,-1.961800098,-0.59,-0.81,-0.08679916,,,,,,86,0,1/1/2015,,14
1076,1076,UKR,Ukraine,2016,7678.053699,-0.81,0.505986926,0.012349782,2.440994738,2909.646215,181.9724172,-0.572278619,21,1.479967662,-0.299701021,-1.856479883,-0.43,-0.77,0.000596148,,,,,,86,0,1/1/2016,,14
1077,1077,UKR,Ukraine,2017,7906.540301,-0.78,-0.391050523,-0.030098139,2.466053452,2994.524185,244.5834988,-0.457581133,33,-2.672736934,-0.324690728,-1.870232821,-0.32,-0.71,0.013318107,,,,,,86,0,1/1/2017,,14
1078,1078,UKR,Ukraine,2018,,-0.87,-0.475497274,-0.341403813,3.335489309,3110.194646,179.8745527,-0.415219933,45,-2.008494701,-0.952947642,-1.826185465,-0.22,-0.72,-0.013729651,,,,,,86,0,1/1/2018,,14
1079,1079,UKR,Ukraine,2019,,-0.87,-0.104355096,-0.489886736,,,222.1342368,-0.415219933,57,-1.560871397,-0.95393341,-1.826185465,-0.22,-0.72,-0.013729651,,,,,,86,0,1/1/2019,,14
1080,1080,MUS,Mauritius,2000,,,,,,,,,,,,,,,,,,,,,,,1/1/2000,,
1081,1081,MUS,Mauritius,2001,,,,,,,,,,,,,,,,,,,,,,,1/1/2001,,
1082,1082,MUS,Mauritius,2002,,,,,,,,,,,,,,,,,,,,,,,1/1/2002,,
1083,1083,MUS,Mauritius,2003,,,,,,,,,,,,,,,,,,,,,,,1/1/2003,,
1084,1084,MUS,Mauritius,2004,,,,,,,,,,,,,,,,,,,,,,,1/1/2004,,
1085,1085,MUS,Mauritius,2005,,,,,,,,,,,,,,,,,,,,,,,1/1/2005,,
1086,1086,MUS,Mauritius,2006,,,,,,,,,,,,,,,,,,,,,,,1/1/2006,,
1087,1087,MUS,Mauritius,2007,,,,,,,,,,,,,,,,,,,,,,,1/1/2007,,
1088,1088,MUS,Mauritius,2008,,,,,,,,,,,,,,,,,,,,,,,1/1/2008,,
1089,1089,MUS,Mauritius,2009,,,,,,,,,,,,,,,,,,,,,,,1/1/2009,,
1090,1090,MUS,Mauritius,2010,,,,,,,,,,,,,,,,,,,,,,,1/1/2010,,
1091,1091,MUS,Mauritius,2011,,,,,,,,,,,,,,,,,,,,,,,1/1/2011,,
1092,1092,MUS,Mauritius,2012,,,,,,,,,,,,,,,,,,,,,,,1/1/2012,,
1093,1093,MUS,Mauritius,2013,,,,,,,,,,,,,,,,,,,,,,,1/1/2013,,
1094,1094,MUS,Mauritius,2014,,,,,,,,,,,,,,,,,,,,,,,1/1/2014,,
1095,1095,MUS,Mauritius,2015,18879.49485,0.29,0.026657848,-0.260762672,3.55307173,9476.665389,,1.056993604,9,0.339930212,-0.454721963,0.998615384,1.09,0.86,0.827106059,,,,,,,,1/1/2015,,
1096,1096,MUS,Mauritius,2016,19590.60924,0.2,-0.060004964,0.122482372,3.837932629,9833.613132,,0.961162269,21,0.092457096,0.257587038,1.013186932,1.03,0.75,0.819038749,,,,,,,,1/1/2016,,
1097,1097,MUS,Mauritius,2017,20319.49111,0.2,-0.204603891,-0.231404278,3.814152115,10199.47936,,0.899445534,33,-0.689518001,-0.992872923,0.970916033,1,0.68,0.789744616,,,,,,,,1/1/2017,,
1098,1098,MUS,Mauritius,2018,21074.81304,0.27,0.491956328,0.174354582,3.773818913,10578.61732,,0.876084864,45,1.326529131,0.487725604,0.87283802,1.03,0.78,0.760599494,,,,,,,,1/1/2018,,
1099,1099,MUS,Mauritius,2019,,0.27,-0.055607896,0.082570195,,,,0.876084864,57,-0.753761343,0.753885447,0.87283802,1.03,0.78,0.760599494,,,,,,,,1/1/2019,,
1100,1100,HRV,Croatia,2000,,,,,,,,,,,,,,,,,80,73,40,33,58,0,1/1/2000,,33
1101,1101,HRV,Croatia,2001,,,,,,,,,,,,,,,,,80,73,40,33,58,0,1/1/2001,,33
1102,1102,HRV,Croatia,2002,,,,,,,,,,,,,,,,,80,73,40,33,58,0,1/1/2002,,33
1103,1103,HRV,Croatia,2003,,,,,,,,,,,,,,,,,80,73,40,33,58,0,1/1/2003,,33
1104,1104,HRV,Croatia,2004,,,,,,,,,,,,,,,,,80,73,40,33,58,0,1/1/2004,,33
1105,1105,HRV,Croatia,2005,,,,,,,,,,,,,,,,,80,73,40,33,58,0,1/1/2005,,33
1106,1106,HRV,Croatia,2006,,,,,,,,,,,,,,,,,80,73,40,33,58,0,1/1/2006,,33
1107,1107,HRV,Croatia,2007,,,,,,,,,,,,,,,,,80,73,40,33,58,0,1/1/2007,,33
1108,1108,HRV,Croatia,2008,,,,,,,,,,,,,,,,,80,73,40,33,58,0,1/1/2008,,33
1109,1109,HRV,Croatia,2009,21003.54733,-0.05,-0.394788979,-0.433192895,-7.359498022,14103.1102,,0.596849859,5,-1.125873844,-0.929015427,0.611587286,0.56,0.16,0.486277878,,80,73,40,33,58,0,1/1/2009,,33
1110,1110,HRV,Croatia,2010,20736.26071,0.06,-0.637984894,-0.039054258,-1.496259495,13923.63705,,0.622320652,17,-2.923713657,-0.267538908,0.608463645,0.57,0.2,0.47642827,,80,73,40,33,58,0,1/1/2010,,33
1111,1111,HRV,Croatia,2011,20743.50638,0.06,-0.559471746,-0.126573763,-0.309847287,13928.50225,,0.561252236,29,-1.916210356,-0.581532593,0.62374711,0.54,0.22,0.521082401,,80,73,40,33,58,0,1/1/2011,,33
